,0
2020-04-09,0.0028085201511208937
2020-04-10,-0.00020411707357843726
2020-04-13,-7.174500686899605e-05
2020-04-14,0.0016895510599524433
2020-04-15,-0.0013605521022495744
2020-04-16,-0.004122571955898506
2020-04-17,0.005216878951391411
2020-04-20,0.0026171227166821662
2020-04-21,-0.004149701183585569
2020-04-22,0.003982514911047386
2020-04-23,0.0009527611164027256
2020-04-24,6.895410813992191e-05
2020-04-27,0.0038995526888714674
2020-04-28,0.0021551072750760313
2020-04-29,0.0036036985921784025
2020-04-30,-0.0019579114054076203
2020-05-01,-0.006622918173415749
2020-05-04,0.0031258158743309745
2020-05-05,0.00032490420984591754
2020-05-06,-0.0032915568412026745
2020-05-07,0.002825543034753483
2020-05-08,0.006407239432147651
2020-05-11,-0.0014250506490718967
2020-05-12,0.00024016129026958703
2020-05-13,-0.002365396357499343
2020-05-14,-0.0010762835471974357
2020-05-15,0.0017447719521192402
2020-05-18,-0.0011313411135519605
2020-05-19,0.0011724348328549412
2020-05-20,0.0019411609155265547
2020-05-21,-0.00021866956737475254
2020-05-22,-6.121535606158298e-05
2020-05-25,-0.00011457834210709217
2020-05-26,0.0008950427346106982
2020-05-27,-0.001041479457346275
2020-05-28,-0.0025632807888037535
2020-05-29,0.0022963383639694954
2020-06-01,0.007202460629929488
2020-06-02,0.002921595908622586
2020-06-03,-0.0012227580830788554
2020-06-04,0.0007922307605242379
2020-06-05,0.0006886748566977546
2020-06-08,0.003741862666632987
2020-06-09,-0.0022509592405757835
2020-06-10,-0.0005611568920345011
2020-06-11,-0.0017658864448773792
2020-06-12,0.0006217374395559999
2020-06-15,0.002710681738931412
2020-06-16,-0.0019957312519816965
2020-06-17,6.358728918685929e-05
2020-06-18,0.001631851407393877
2020-06-19,0.0013047091421216018
2020-06-22,-0.0009922574295737323
2020-06-23,-0.0005343400339021687
2020-06-24,-0.0009513997855711623
2020-06-25,0.0025521347086801417
2020-06-26,0.0009154644291602086
2020-06-29,-0.0014170159330099252
2020-06-30,0.002566471003012105
2020-07-01,0.001401626176525523
2020-07-02,0.002169714029753819
2020-07-03,0.0006998615499615535
2020-07-06,0.00018036689349101853
2020-07-07,0.0017768512778947145
2020-07-08,-0.00126709740447635
2020-07-09,0.0005153440096357595
2020-07-10,0.00308802770118039
2020-07-13,-0.005165923649917952
2020-07-14,0.0008969505011035064
2020-07-15,-0.0006289224430132091
2020-07-16,-0.0006455073467645034
2020-07-17,0.000431053536529133
2020-07-20,0.001938348001140346
2020-07-21,-0.0012378855587869741
2020-07-22,-0.0009498872486530102
2020-07-23,0.00200152742780455
2020-07-24,-0.0019496149518296061
2020-07-27,0.0014183681622013024
2020-07-28,0.0007850307029687847
2020-07-29,0.0006131873720692897
2020-07-30,-0.0006502400923746304
2020-07-31,-0.0067746476271084155
2020-08-03,-0.0008753539695640061
2020-08-04,2.4943064496833582e-05
2020-08-05,-0.0008066316663611081
2020-08-06,-0.003796842117220485
2020-08-07,-0.002022516827580454
2020-08-10,-0.0012321441388417568
2020-08-11,-0.000843963354433477
2020-08-12,-0.00033619186944363125
2020-08-13,0.0001077775682747842
2020-08-14,0.0012812758705564309
2020-08-17,0.003731284272583621
2020-08-18,-0.0005705264342966759
2020-08-19,2.8954090117970684e-05
2020-08-20,0.00016403814454184207
2020-08-21,-0.0023369382368147416
2020-08-24,-0.0018828875540764338
2020-08-25,0.0007674416203548671
2020-08-26,-0.00014775899984313667
2020-08-27,0.0009424186596504857
2020-08-28,0.0005273401595536752
2020-08-31,0.00419560725390599
2020-09-01,-0.0010428016557573055
2020-09-02,-0.0018521770525822302
2020-09-03,-0.00025913947168672985
2020-09-04,-2.1476431939747298e-05
2020-09-07,-0.00015912633409598492
2020-09-08,0.0007448637885497378
2020-09-09,-0.0017551258808758928
2020-09-10,0.00037420605460192907
2020-09-11,0.0007583688515873311
2020-09-14,0.001527462573550303
2020-09-15,0.0009060646956775883
2020-09-16,0.003678579816157891
2020-09-17,4.459974940348305e-05
2020-09-18,0.002613574032980872
2020-09-21,-0.0006409797563753095
2020-09-22,-0.000498869352948161
2020-09-23,-0.0016829890538330276
2020-09-24,-0.0011950122734686315
2020-09-25,9.377800146674609e-05
2020-09-28,3.700193525498635e-05
2020-09-29,0.0006964097536455499
2020-09-30,0.0002322646843148828
2020-10-01,0.0016437956064515955
2020-10-02,-0.00019943122747458943
2020-10-05,0.0008001278737878176
2020-10-06,0.0018007316479013678
2020-10-07,0.0011441908292805277
2020-10-08,0.0017477515774306177
2020-10-09,-0.0011016807621648285
2020-10-12,-0.003416894410823214
2020-10-13,0.0041759115036943744
2020-10-14,-0.0002796611087935181
2020-10-15,-0.0032220510747877854
2020-10-16,0.0008091890702128463
2020-10-19,0.0018320097956928232
2020-10-20,-0.0021375507656927425
2020-10-21,-0.0017250141783641747
2020-10-22,0.0007900708493398113
2020-10-23,0.0005974594549172014
2020-10-26,0.0011363207587461455
2020-10-27,-0.00044728724848831856
2020-10-28,0.0040657213163005496
2020-10-29,-0.0022925879427367953
2020-10-30,0.0005251264606355947
2020-11-02,0.00014139732769175538
2020-11-03,0.001254992890541276
2020-11-04,-0.0019740801773170426
2020-11-05,0.0009768247807397379
2020-11-06,0.0023668472485174194
2020-11-09,0.0025417845677671814
2020-11-10,-0.0006548822255930762
2020-11-11,-0.000916174749481493
2020-11-12,0.0005833369445181957
2020-11-13,0.0011021850696439454
2020-11-16,0.0013163572978857029
2020-11-17,0.0037213935735298104
2020-11-18,0.001204534795792635
2020-11-19,0.0007544214997496756
2020-11-20,0.000976787454192934
2020-11-23,0.003814326369247666
2020-11-24,0.002209651629843705
2020-11-25,0.00016506660688522974
2020-11-26,-0.00011695813417114177
2020-11-27,0.0003632839882398327
2020-11-30,2.254620422930103e-05
2020-12-01,-0.00034858906838105934
2020-12-02,0.00036997022954148766
2020-12-03,0.006548474709389292
2020-12-04,0.0007804749405321346
2020-12-07,0.0021767730707923988
2020-12-08,0.001205929938433018
2020-12-09,-0.002505238045479082
2020-12-10,0.003513816279655575
2020-12-11,-0.0035477541841671045
2020-12-14,0.00132559380921981
2020-12-15,0.00031131840204880884
2020-12-16,-0.002526435841764831
2020-12-17,0.0023103335947833314
2020-12-18,0.0049984199845967015
2020-12-21,-0.0012602970672176564
2020-12-22,0.0019588293158326713
2020-12-23,0.0029675391097848413
2020-12-24,-0.0012600311453081466
2020-12-25,1.871783235365325e-05
2020-12-28,-0.005369368341500948
2020-12-29,-0.0009738571184376345
2020-12-30,0.001905211652093607
2020-12-31,0.00020772225000509782
2021-01-01,2.1994518865552567e-05
2021-01-04,-0.0014520683244588477
2021-01-05,0.0037757967107913716
2021-01-06,0.001696271544524446
2021-01-07,0.004431376943007426
2021-01-08,0.0031561990762765633
2021-01-11,-0.001399800923945732
2021-01-12,0.003738308912989094
2021-01-13,-0.00021495514795198374
2021-01-14,0.0015767212034050009
2021-01-15,-0.001627554088964294
2021-01-18,-9.454625840720832e-05
2021-01-19,0.0017980469519524554
2021-01-20,0.000711463778853132
2021-01-21,-0.00139964947314735
2021-01-22,0.0010814762713970173
2021-01-25,1.7394704770048314e-05
2021-01-26,-0.002947559056964377
2021-01-27,-0.0017742432089708736
2021-01-28,-0.002957534269768803
2021-01-29,0.0008723398097394766
2021-02-01,0.0011255845367988578
2021-02-02,-0.0006287415979569153
2021-02-03,-0.001538319637706478
2021-02-04,0.000781462358679267
2021-02-05,-7.083214575249021e-05
2021-02-08,2.66986281553935e-05
2021-02-09,-0.000530327485068916
2021-02-10,0.00030557866456797274
2021-02-11,-5.887627997271799e-06
2021-02-12,0.0007273787392912279
2021-02-15,0.0005848107564282333
2021-02-16,-0.00016489965362720654
2021-02-17,0.000994335540123851
2021-02-18,-0.0016340502654345543
2021-02-19,0.0017917251496220147
2021-02-22,-0.0019005964426541712
2021-02-23,-0.0006152364900249734
2021-02-24,0.0007657272768924039
2021-02-25,-0.0026843698420836483
2021-02-26,0.00040994068708850254
2021-03-01,0.0011207903274325082
2021-03-02,-0.0014158761209688078
2021-03-03,-0.0030046083020802833
2021-03-04,-0.0025690461811838546
2021-03-05,-0.004943452322343547
2021-03-08,-0.00280770375260647
2021-03-09,0.007014282502976647
2021-03-10,-0.0025080653626991297
2021-03-11,0.00385422075963566
2021-03-12,-0.0011116236261838933
2021-03-15,0.0008760007785737793
2021-03-16,-0.0023551175538473867
2021-03-17,0.0037952815239638334
2021-03-18,-0.0063057133939660275
2021-03-19,0.0012172515907024571
2021-03-22,0.0001714474223686556
2021-03-23,-0.0027761726483811443
2021-03-24,-0.0035402055610403264
2021-03-25,-0.00038009294737890173
2021-03-26,-0.00335617535394731
2021-03-29,-0.00248705122295181
2021-03-30,0.002197011210470774
2021-03-31,0.0037473425924052263
2021-04-01,0.0013133210684837804
2021-04-02,2.3995281859530307e-05
2021-04-05,0.00011709223161687592
2021-04-06,0.0008399121687080013
2021-04-07,-0.0008283734895321246
2021-04-08,0.0009185546193784377
2021-04-09,-0.0007907632498058296
2021-04-12,0.0005876903772679686
2021-04-13,0.0056173839896738135
2021-04-14,-0.0021978330204621326
2021-04-15,0.00016112211241514976
2021-04-16,-0.0020420100790916307
2021-04-19,-0.0005447800246167721
2021-04-20,-0.0008191775317108359
2021-04-21,-0.0007191430859306465
2021-04-22,-0.0008653925202285204
2021-04-23,0.0009929820191267626
2021-04-26,0.0030707954248829104
2021-04-27,-0.0018483241301102806
2021-04-28,-0.0013366182058396508
2021-04-29,-0.0022754826905986925
2021-04-30,0.0022548451686905616
2021-05-03,-0.0025469741160449068
2021-05-04,-0.002764589405910775
2021-05-05,-0.0013133178771634342
2021-05-06,-0.004010957085160027
2021-05-07,0.001107328810558742
2021-05-10,-0.0030201984133041357
2021-05-11,0.0013766795345086956
2021-05-12,-0.0006019941984643506
2021-05-13,-0.0028729562948331955
2021-05-14,0.0023346276867019025
2021-05-17,-0.0007563080683883534
2021-05-18,0.0004496108607422609
2021-05-19,0.0014367259299659894
2021-05-20,0.0011748591522123923
2021-05-21,0.0006889768809685708
2021-05-24,0.000562416471980725
2021-05-25,-0.0009191416516341007
2021-05-26,0.0015351200059952853
2021-05-27,0.0021471068533788435
2021-05-28,-0.00014590929801282064
2021-05-31,0.0005594447160916915
2021-06-01,0.0006015155951914499
2021-06-02,-0.0007681404703935748
2021-06-03,-0.0009934267288805717
2021-06-04,-0.0011350623073030815
2021-06-07,0.0023278058122150488
2021-06-08,0.0012594388563553478
2021-06-09,-0.0016458555150306526
2021-06-10,0.002343755862604076
2021-06-11,-0.0005797066644304153
2021-06-14,-0.000779130961793455
2021-06-15,-0.001712496750887799
2021-06-16,0.0028427350923098957
2021-06-17,0.0012128136541375402
2021-06-18,0.0009518803924551799
2021-06-21,-0.0004226448151023396
2021-06-22,0.0022817146127968304
2021-06-23,0.002668013937826887
2021-06-24,0.0021394491853497493
2021-06-25,-0.0005579601162203904
2021-06-28,0.0010284302901124578
2021-06-29,-0.0009968180485666533
2021-06-30,0.00014268838433592287
2021-07-01,-0.00037369039988179855
2021-07-02,-0.0006775959159848761
2021-07-05,0.0004466667827930382
2021-07-06,-0.00011421252866094318
2021-07-07,-0.001136273272020774
2021-07-08,-0.0007128135715213091
2021-07-09,-0.0002125460134522958
2021-07-12,1.1185439969139607e-06
2021-07-13,-0.0014811047582066132
2021-07-14,-0.0037057120105489986
2021-07-15,-0.00033902305638678926
2021-07-16,1.3483500604101473e-05
2021-07-19,0.00022727831049602042
2021-07-20,0.00013132782683611746
2021-07-21,1.8178247498074757e-05
2021-07-22,0.00022488728175397345
2021-07-23,2.5224558507022654e-06
2021-07-26,-0.00042664223819598147
2021-07-27,-0.0007844253408046363
2021-07-28,0.0017637341310372287
2021-07-29,0.00014023647521539803
2021-07-30,-0.0007690654162066527
2021-08-02,0.0015804377319834587
2021-08-03,-0.0004969493787855359
2021-08-04,0.0025986885088301634
2021-08-05,0.0007858554569694139
2021-08-06,0.0007920126977418536
2021-08-09,0.0008976355901018792
2021-08-10,-0.0018136303112448184
2021-08-11,-0.002630558293500344
2021-08-12,0.0010416221487358256
2021-08-13,-0.00144084553832744
2021-08-16,-0.0037633003506771356
2021-08-17,0.000708820308985279
2021-08-18,0.0022294235603523196
2021-08-19,-0.00024851198917887757
2021-08-20,0.0009531754537529802
2021-08-23,0.002109632003925355
2021-08-24,0.004716092511966122
2021-08-25,0.0006897415959054402
2021-08-26,8.896938013014041e-05
2021-08-27,0.0017684151463653857
2021-08-30,0.0005575932622027841
2021-08-31,-0.00044626683125484996
2021-09-01,-0.0015328963122537582
2021-09-02,-0.00022082090433956183
2021-09-03,0.00042704861270889075
2021-09-06,-0.0007776677545748303
2021-09-07,-7.567504864317291e-05
2021-09-08,-0.00014784491480727274
2021-09-09,-0.0004309498652361899
2021-09-10,-0.001824908801606553
2021-09-13,-0.00043095343623317673
2021-09-14,-0.0004996433246384499
2021-09-15,0.0019516364632091304
2021-09-16,0.000507903112059293
2021-09-17,0.0007079343588149087
2021-09-20,-0.0008625070653983345
2021-09-21,-1.0339626943121384e-05
2021-09-22,0.0023074674403903237
2021-09-23,0.001177305467635505
2021-09-24,0.0022572255555950607
2021-09-27,0.00239021992197947
2021-09-28,-0.0014806774673520873
2021-09-29,-0.0006849792721998979
2021-09-30,0.0018133365597438333
2021-10-01,-0.00019272333412546222
2021-10-04,-0.0008733066085423527
2021-10-05,0.0015544580361085449
2021-10-06,0.00027811301606746027
2021-10-07,-0.0003238246084320464
2021-10-08,5.409313935129663e-05
2021-10-11,0.0012333725106803634
2021-10-12,0.002905964963571747
2021-10-13,0.004319151881422647
