,0
2018-11-27,-3.780216500093303e-05
2018-11-28,0.00023146499468873483
2018-11-29,0.00039323315932652007
2018-11-30,-0.00014490640162308568
2018-12-03,0.0006433578698471741
2018-12-04,-0.0007126487986511484
2018-12-05,0.00013316647079358954
2018-12-06,-0.00023621686076544853
2018-12-07,-0.00028097947872527534
2018-12-10,0.00036346592866812633
2018-12-11,-8.950238065670883e-06
2018-12-12,-6.147046565423142e-06
2018-12-13,-0.00020117691669083876
2018-12-14,0.0004074765612551226
2018-12-17,0.0002588090618360628
2018-12-18,-0.0004545164921284947
2018-12-19,-0.00016044904131573383
2018-12-20,6.933322836418128e-05
2018-12-21,-0.0008660352470392478
2018-12-24,0.00028442139825264265
2018-12-25,-0.0003479693411108367
2018-12-26,0.00021647002929193332
2018-12-27,0.0007334048851323901
2018-12-28,0.0002348431412784206
2018-12-31,9.684911807687768e-05
2019-01-01,-2.975401132406037e-06
2019-01-02,0.0007626888994718686
2019-01-03,-0.001167322810059962
2019-01-04,0.0003876408926970776
2019-01-07,0.0009335749955051743
2019-01-08,0.0005077724179454717
2019-01-09,0.0007069251656828647
2019-01-10,-0.00046266051215727595
2019-01-11,0.00037586287890996545
2019-01-14,0.0001869635842832876
2019-01-15,0.00018535616119301317
2019-01-16,4.002607497541853e-05
2019-01-17,0.00037753462862214447
2019-01-18,7.380181001118494e-05
2019-01-21,-2.743737747081757e-05
2019-01-22,-0.0005292882329460853
2019-01-23,7.779212221034268e-05
2019-01-24,0.0005987032085979596
2019-01-25,0.0017564922080217094
2019-01-28,-0.0011886771773417983
2019-01-29,-0.0018919558734243856
2019-01-30,0.002405362478001275
2019-01-31,0.0019004182098387688
2019-02-01,0.0001278139845548572
2019-02-04,0.00101174135980729
2019-02-05,-0.0019348507922675702
2019-02-06,-0.0006316573294417619
2019-02-07,-0.0012244541768209466
2019-02-08,-0.0008406890345164294
2019-02-11,0.0013944716977131594
2019-02-12,-0.00012463142005438368
2019-02-13,0.0006611506834390665
2019-02-14,0.00036270674794547744
2019-02-15,-0.00025884932454441935
2019-02-18,-2.591929191499598e-05
2019-02-19,0.00043944022503744824
2019-02-20,0.0001874199662488629
2019-02-21,-0.00029525953292451265
2019-02-22,0.0009859225807032418
2019-02-25,0.0017897482698521709
2019-02-26,0.0006749844990529598
2019-02-27,-0.002205240938596289
2019-02-28,-0.002125371975399342
2019-03-01,0.0003787346644081608
2019-03-04,-0.0009664843958347553
2019-03-05,0.00044686087968568377
2019-03-06,-0.00032490373780976085
2019-03-07,-0.001630672774590971
2019-03-08,-0.0015092539962499206
2019-03-11,-6.242759063516609e-05
2019-03-12,0.0011646220058545136
2019-03-13,-0.0011986626313563115
2019-03-14,-0.002021841494473723
2019-03-15,0.0006167810987733925
2019-03-18,0.0012993055588864247
2019-03-19,0.002370538835366646
2019-03-20,2.7725704044308458e-05
2019-03-21,0.0015401142628140869
2019-03-22,-0.0008569854749979761
2019-03-25,-0.00037642769874465386
2019-03-26,0.0006935995192222186
2019-03-27,-0.0002997326938985476
2019-03-28,0.0010586289301970889
2019-03-29,-0.00019322850647468873
2019-04-01,0.0011378101218023767
2019-04-02,0.0004486848254970134
2019-04-03,0.0023739437994965557
2019-04-04,-3.518872537611753e-05
2019-04-05,0.001803211374196527
2019-04-08,0.00039696162373043875
2019-04-09,-0.0007339038576442691
2019-04-10,0.0008945821096440843
2019-04-11,-0.00014444484368448683
2019-04-12,0.000104734826161741
2019-04-15,-0.0001727083627989655
2019-04-16,0.0011551214658370073
2019-04-17,0.0010459684826673752
2019-04-18,-0.0012170144130095077
2019-04-19,0.0042539999487729825
2019-04-22,0.0001881853272419809
2019-04-23,-0.0010880208394924255
2019-04-24,-0.0001394148608432188
2019-04-25,0.00022376796743142288
2019-04-26,-0.0008857306268405534
2019-04-29,0.00040378179536507304
2019-04-30,-0.0010117691581743263
2019-05-01,0.00028204376665050355
2019-05-02,0.001200612121169941
2019-05-03,0.0006259363096203976
2019-05-06,0.00033955475518584154
2019-05-07,-0.0018392115076668741
2019-05-08,0.001229817180755485
2019-05-09,-0.00041829890868937646
2019-05-10,-0.0009770300838487377
2019-05-13,0.0003618055671602005
2019-05-14,0.0007978822677722486
2019-05-15,-2.2565607432073823e-05
2019-05-16,-0.0010607245018434634
2019-05-17,-9.982983085127673e-05
2019-05-20,-0.0013482194496239747
2019-05-21,0.000807216553354962
2019-05-22,-0.0005435213957510425
2019-05-23,-0.001326274635345204
2019-05-24,0.00017224806065630188
2019-05-27,-0.0002384369885577397
2019-05-28,0.0040785657041978824
2019-05-29,0.00028130995386405934
2019-05-30,-0.0012893238107167275
2019-05-31,0.0003272150820300447
2019-06-03,-0.0019808121650882722
2019-06-04,0.00033386213423140104
2019-06-05,-7.321614017207281e-05
2019-06-06,0.0008067082476200691
2019-06-07,0.0006907461945658416
2019-06-10,0.002670904773507902
2019-06-11,-0.0011655144032906896
2019-06-12,-0.0018688611454711814
2019-06-13,-0.0004735894524990664
2019-06-14,-0.00012527946990589962
2019-06-17,-0.0006734819236307111
2019-06-18,-0.0011214989173615932
2019-06-19,0.0020682619417163564
2019-06-20,0.0010632761297566361
2019-06-21,-0.00024557314624679854
2019-06-24,-0.0003369645715044512
2019-06-25,-0.0023704420543928847
2019-06-26,0.0015956649506040604
2019-06-27,0.0017426879871610228
2019-06-28,-0.0008236189499465129
2019-07-01,0.0003972842755703334
2019-07-02,-0.0011245797354370356
2019-07-03,-0.000634619441913585
2019-07-04,-4.392371268453906e-05
2019-07-05,0.001203400507082765
2019-07-08,-0.0007390104283096889
2019-07-09,0.0011908368075983999
2019-07-10,-0.00010497998796236106
2019-07-11,0.0010455151856165273
2019-07-12,0.0015855044241611044
2019-07-15,0.00014455843262586583
2019-07-16,7.542496437714166e-05
2019-07-17,-0.0007194859904417613
2019-07-18,-0.0016395497399122566
2019-07-19,0.0009144449238656415
2019-07-22,-0.0006589490049887883
2019-07-23,0.00010941611879109088
2019-07-24,0.0033397019891544494
2019-07-25,-0.0011584310726722126
2019-07-26,-8.501335622616239e-05
2019-07-29,-0.0021147692010966505
2019-07-30,0.0022755807409937656
2019-07-31,-0.0008007825167831717
2019-08-01,-5.1328603744658224e-06
2019-08-02,-0.0008479491343256415
2019-08-05,-0.0017313756882965554
2019-08-06,-0.002562826652501562
2019-08-07,0.00036111514501371215
2019-08-08,0.003355131007582387
2019-08-09,-0.005039799121221724
2019-08-12,-0.0021283455201013615
2019-08-13,-0.0032070345753745684
2019-08-14,0.0013347329267915202
2019-08-15,-0.0008161183183050661
2019-08-16,0.0005677408542632684
2019-08-19,0.0009364684329374283
2019-08-20,0.000648974447006536
2019-08-21,-0.0012717990676889435
2019-08-22,0.0004266359638458812
2019-08-23,-0.0010931179679667946
2019-08-26,-0.0012756632303058141
2019-08-27,-0.0006395593544268014
2019-08-28,-0.000678527863118237
2019-08-29,0.0016097989710255143
2019-08-30,0.0001042142514551122
2019-09-02,3.967454607599731e-06
2019-09-03,-0.0005465498193884645
2019-09-04,0.0007776026232722347
2019-09-05,0.001276553541789037
2019-09-06,-0.00019868358506041757
2019-09-09,0.0011016556373722097
2019-09-10,0.0012488385417558953
2019-09-11,7.644754474452238e-05
2019-09-12,-0.0007738144903140275
2019-09-13,0.0014374222833825707
2019-09-16,0.0008751409892706454
2019-09-17,-0.00031330905609558337
2019-09-18,-0.0006861987658177913
2019-09-19,-0.0007366311689858776
2019-09-20,0.0006350997106878411
2019-09-23,0.0002435493425174144
2019-09-24,-0.003024224886871281
2019-09-25,0.0010272572277368807
2019-09-26,-0.000545683572125
2019-09-27,8.549185306891242e-05
2019-09-30,-0.0024466626678878254
2019-10-01,0.0007424820778636938
2019-10-02,0.001913770509148642
2019-10-03,-0.0002284897814740644
2019-10-04,-0.0005986970877463436
2019-10-07,-0.00039815349103293094
2019-10-08,0.0009471340917385964
2019-10-09,-0.0007854896054584042
2019-10-10,-0.0005031685526971788
2019-10-11,0.0011982393207249867
2019-10-14,1.4854022165879067e-05
2019-10-15,0.0007699832406513236
2019-10-16,-0.0014821229855938355
2019-10-17,-0.0005003107825031444
2019-10-18,-0.0004585096873032145
2019-10-21,0.001371857956322331
2019-10-22,-0.00014059836899110983
2019-10-23,0.00023066238290124974
2019-10-24,0.0007621008247099383
2019-10-25,0.0003302553696382165
2019-10-28,0.003023588678291253
2019-10-29,-0.0015366613823735924
2019-10-30,-0.0003460545344722704
2019-10-31,0.0007705355619336595
2019-11-01,0.005954489776775436
2019-11-04,0.00350281658323111
2019-11-05,0.0011118000895169915
2019-11-06,-0.00262970967899961
2019-11-07,0.002960646293852401
2019-11-08,0.00794604033237203
2019-11-11,0.0005052605938929476
2019-11-12,0.0004042894451491653
2019-11-13,-0.0017297340332053665
2019-11-14,0.0037787993153912433
2019-11-15,0.0011907444994612082
2019-11-18,0.00098412452962598
2019-11-19,-0.0001653048608652348
2019-11-20,0.0025752307100945842
2019-11-21,-0.0004590781991348565
2019-11-22,-0.0013756508852058682
2019-11-25,0.0009259669582555655
2019-11-26,0.00015239058746269315
2019-11-27,7.761816531129308e-05
2019-11-28,3.296811709234225e-05
2019-11-29,7.994362802563222e-05
2019-12-02,0.000709354742551101
2019-12-03,0.0009265061883586253
2019-12-04,-0.0029659430886892573
2019-12-05,-0.0004067962870815821
2019-12-06,-0.0014419253355129977
2019-12-09,0.0006513201980886769
2019-12-10,0.0010263781622120705
2019-12-11,-0.000199848792673484
2019-12-12,0.001138104667841141
2019-12-13,0.0008252981201023542
2019-12-16,0.0017712693882544744
2019-12-17,-0.0006077351577072796
2019-12-18,0.0010122602854759641
2019-12-19,-0.0031278365366534536
2019-12-20,0.0010768626007393537
2019-12-23,0.0010474165476200433
2019-12-24,0.0017176450378983562
2019-12-25,8.475119217384188e-05
2019-12-26,-0.0008935108092331997
2019-12-27,-0.0005596844760171898
2019-12-30,0.0021665360740452866
2019-12-31,0.000529753416134602
2020-01-01,-3.0771807245762905e-05
2020-01-02,0.0045338329452991825
2020-01-03,-0.0005991178721653345
2020-01-06,-0.002101191315406061
2020-01-07,0.002980870190831998
2020-01-08,0.0004465419669962842
2020-01-09,0.000781724929901766
2020-01-10,0.0011048582518466384
2020-01-13,2.454776799641102e-05
2020-01-14,0.0007953246893184385
2020-01-15,2.802716543875419e-05
2020-01-16,-0.000809059088142234
2020-01-17,-0.0020288418050767717
2020-01-20,0.0001237704121051141
2020-01-21,-6.611851814369895e-05
2020-01-22,0.0015472048978910728
2020-01-23,0.0007936046679437789
2020-01-24,0.0007147145833443728
2020-01-27,-0.00301127690601128
2020-01-28,0.0010010196616850112
2020-01-29,-0.001208544429103705
2020-01-30,-0.0007511040960977012
2020-01-31,-0.0006291663552719096
2020-02-03,0.0027715503500463957
2020-02-04,0.004536667125432117
2020-02-05,-0.004030776607101291
2020-02-06,0.0018290937144961467
2020-02-07,0.0015626607406170451
2020-02-10,0.0011739565001602746
2020-02-11,0.00046384013958045145
2020-02-12,0.0016926450879393914
2020-02-13,-0.0007688807492037364
2020-02-14,0.001800016604566292
2020-02-17,9.088427160084403e-05
2020-02-18,0.004751982882053726
2020-02-19,0.006223657116856542
2020-02-20,-0.00377124527197051
2020-02-21,-0.004245100054849807
2020-02-24,-0.002109577597846711
2020-02-25,-0.0021283142716946486
2020-02-26,-0.0006685410794585939
2020-02-27,-0.005959665681366612
2020-02-28,0.0006380591994566594
2020-03-02,-0.0028204297880875806
2020-03-03,0.0013131706272645448
2020-03-04,-0.0005565347202263898
2020-03-05,-0.0011661083269175788
2020-03-06,-0.0013947700291991084
2020-03-09,-0.0033439272889881633
2020-03-10,-0.0018693467393754923
2020-03-11,-0.0019046195533402172
2020-03-12,-0.005606472093307696
2020-03-13,-0.010284437941270916
2020-03-16,-0.00033268578950507166
2020-03-17,-0.01204790875947901
2020-03-18,-0.004310965474960703
2020-03-19,0.013731131622952307
2020-03-20,0.008394278704361716
2020-03-23,0.006860468126704907
2020-03-24,0.005609116282128207
2020-03-25,-0.0013282146844333272
2020-03-26,-0.0032080679908293927
2020-03-27,-0.0006313435271506906
2020-03-30,-0.004159781350950301
2020-03-31,0.004264493013490616
2020-04-01,-0.0028065234569893266
2020-04-02,-0.003126520957036326
2020-04-03,-0.00046538599796656574
2020-04-06,0.003422864511459636
2020-04-07,0.001235588423899593
2020-04-08,0.0032187276519749543
2020-04-09,0.001991780927298535
2020-04-10,-3.57516147755563e-06
2020-04-13,0.004150240018800757
2020-04-14,0.0037455211095172303
2020-04-15,0.00025654630311687174
2020-04-16,-0.0006433639952061199
2020-04-17,0.001318280384951579
2020-04-20,0.0008381637104245467
2020-04-21,-0.0044257099145075945
2020-04-22,0.002713331940805589
2020-04-23,0.0010647253415602006
2020-04-24,0.001312077567342326
2020-04-27,0.0006094566984144907
2020-04-28,5.6778710139111094e-05
2020-04-29,0.001522501376156036
2020-04-30,0.00040166902162192507
2020-05-01,-0.0058554668637392435
2020-05-04,0.004518451589667742
2020-05-05,-0.0019261684386720941
2020-05-06,0.0002964863265904191
2020-05-07,-4.093102402099799e-05
2020-05-08,0.004619598608888569
2020-05-11,0.0014263889650205893
2020-05-12,-0.0004436090222649826
2020-05-13,-0.0040556639841787655
2020-05-14,0.0015537472552158114
2020-05-15,-0.00023662786395958323
2020-05-18,-0.000821199296569812
2020-05-19,0.001496400506801985
2020-05-20,0.0010296404123479284
2020-05-21,-0.0008051511476641175
2020-05-22,0.00045949495297648436
2020-05-25,-2.6013844417241937e-06
2020-05-26,-0.0015260880573640181
2020-05-27,-0.0001497680359567946
2020-05-28,-0.001479184611160592
2020-05-29,0.0019127215320995676
2020-06-01,0.004201124195999823
2020-06-02,0.0013716539028381155
2020-06-03,-0.0013667793343372422
2020-06-04,0.0008197793518376984
2020-06-05,0.00047292138272560236
2020-06-08,0.002968700812402204
2020-06-09,0.0002446022335509966
2020-06-10,0.0007154940958029633
2020-06-11,-0.0016172080886578608
2020-06-12,-0.001257909191179088
2020-06-15,0.000808497214652891
2020-06-16,-0.0002861945529422788
2020-06-17,-0.0012353633640341203
2020-06-18,0.00025284123636109407
2020-06-19,0.0007751651892724093
2020-06-22,-0.0007776569470253304
2020-06-23,-0.0018067432423865236
2020-06-24,0.000522678666090768
2020-06-25,-0.0015896915299434995
2020-06-26,-0.0002960716423071018
2020-06-29,0.0009242866043877793
2020-06-30,0.00385491303828454
2020-07-01,-0.0012909436436150546
2020-07-02,0.00017879695113074204
2020-07-03,0.000583976333251344
2020-07-06,0.0015641306602464863
2020-07-07,0.00035809866996968677
2020-07-08,0.00012482847649022445
2020-07-09,0.0011068903197593398
2020-07-10,-0.0007326184433752141
2020-07-13,-0.0025389175443257667
2020-07-14,-0.00036923997665366803
2020-07-15,0.0019687135037972925
2020-07-16,0.0012059241419887703
2020-07-17,-0.0006763949380990905
2020-07-20,0.0005589589043063555
2020-07-21,0.001355964121366517
2020-07-22,0.0013794267212977637
2020-07-23,0.00012375108001277425
2020-07-24,0.0026448343248275047
2020-07-27,-0.0010570606293740566
2020-07-28,-0.0005709000105972792
2020-07-29,0.0029932696727498626
2020-07-30,0.0014928852887041853
2020-07-31,-0.0016910120962888818
2020-08-03,0.00046790171674160504
2020-08-04,0.00457104415087832
2020-08-05,-0.0014144171060418449
2020-08-06,-1.1701149999290145e-05
2020-08-07,-0.0029567829252161015
2020-08-10,-0.00026458141853488335
2020-08-11,-0.0017606801486146906
2020-08-12,0.0014904677299459046
2020-08-13,0.001262557222946489
2020-08-14,0.0009384452429789872
2020-08-17,0.0019418096825717822
2020-08-18,0.0011845281181058539
2020-08-19,-0.00035538392137679335
2020-08-20,0.000985989939226272
2020-08-21,0.0012261511001118103
2020-08-24,-0.0008747252046622626
2020-08-25,-1.1372560663469589e-05
2020-08-26,-0.0008168468284473051
2020-08-27,0.0010671029003327243
2020-08-28,0.0007681406210854457
2020-08-31,0.006765315864278374
2020-09-01,0.0008326211593451607
2020-09-02,-0.003808857025169232
2020-09-03,-0.002842492264242512
2020-09-04,0.0005468143320037575
2020-09-07,-0.0006374217301958001
2020-09-08,-0.003661237404774781
2020-09-09,0.0004867166175932733
2020-09-10,-0.0006684211067821706
2020-09-11,-0.0011533508646775145
2020-09-14,0.0034535552375695357
2020-09-15,0.0010291591091452171
2020-09-16,0.0015626554716229157
2020-09-17,-0.0003303891510139708
2020-09-18,0.0013751117103762023
2020-09-21,0.0031794547065127094
2020-09-22,-0.000249065414745904
2020-09-23,-0.003341429011128324
2020-09-24,-0.00018249558710957034
2020-09-25,0.0021634088555492065
2020-09-28,0.0002058834943910494
2020-09-29,0.0009170972041571087
2020-09-30,-0.0011419607937743813
2020-10-01,0.0012326295778642728
2020-10-02,-0.0013326093030084796
2020-10-05,0.0024776946434967237
2020-10-06,0.0023180938533928046
2020-10-07,0.0009006256435546301
2020-10-08,0.0023326101823256604
2020-10-09,-0.0013220819333364647
2020-10-12,-0.0013413108890680675
2020-10-13,0.003103368132973248
2020-10-14,0.00043575468396880347
2020-10-15,0.00045986639083117273
2020-10-16,0.00028300438542743335
2020-10-19,0.0010295985054723546
2020-10-20,-0.0007855156281087647
2020-10-21,-0.0017892419639129098
2020-10-22,0.0006286416657414393
2020-10-23,7.096975745389056e-05
2020-10-26,0.0015670166079752718
2020-10-27,-0.0009967223349242158
2020-10-28,0.0030364723460179766
2020-10-29,-0.002508048764070533
2020-10-30,-0.0016029687113708977
2020-11-02,-0.0007394465126132569
2020-11-03,0.002744707066397869
2020-11-04,-0.001242936444160292
2020-11-05,0.0005802812202103103
2020-11-06,-0.0004390941024888324
2020-11-09,0.00216297626717586
2020-11-10,-0.0003317305820000555
2020-11-11,0.0013925502304269685
2020-11-12,-0.00047855972033508925
2020-11-13,-0.0007288557245617912
2020-11-16,0.0028514746968675963
2020-11-17,0.002994519872835253
2020-11-18,0.002726073880794202
2020-11-19,0.0021415194726527205
2020-11-20,0.0003766626665966579
2020-11-23,0.004206926837634461
2020-11-24,0.004944033561885677
2020-11-25,0.0010809845533063982
2020-11-26,-0.00035885601135196354
2020-11-27,-0.0003155382503225697
2020-11-30,-6.63487512551587e-05
2020-12-01,0.0005833605875879919
2020-12-02,-0.0007131258537560073
