date,sub,ic,ic_held,tc,n_held,prec_top20,prec_bot20,spec_cap,realized,top_decile_spread,kurt,max_abs_z
2020-01-13,P1,0.00024583694541125935,-0.004434768585711982,0.35432468989212035,53,0.25,0.0,0.015126789937530048,0.016585129536737186,0.022769471613993016,0.38356986397507065,3.087638858588499
2020-02-11,P1,0.144374685239355,0.13939393939393938,0.36864279415938905,45,0.3,0.05,0.0014665163382396509,-0.00797447723622513,0.032381226975033955,0.2605356545568598,3.3105120811066726
2020-03-11,P1,0.15268296227172096,-0.2201809954751131,0.3868734753359066,51,0.2,0.1,-0.0008334972488957086,-0.003084526922640496,0.032883782077710574,0.8646679426757524,3.6547859193558048
2020-04-09,P1,0.1442405977321293,0.30132653061224485,0.305489728096376,49,0.3,0.05,0.012920590870739827,0.01996944200533135,0.05327912319670952,1.6190800694133474,3.6256060239850494
2020-05-08,P1,-0.019356089384599724,-0.04448387433462061,0.3774701777196432,66,0.15,0.15,-0.0030370214187942614,0.008286006942283874,-0.0236661998990405,0.9764659397682931,3.5031235498936018
2020-06-08,P1,-0.04157692974514072,-0.033472856257666384,0.43960239640923887,78,0.1,0.0,0.009065088046852906,0.008888202780391152,0.04246776589651458,0.5262630482409447,3.4015760761782254
2020-07-07,P1,-0.15075032266764268,-0.004697380307136405,0.46440446148215214,81,0.1,0.0,0.009850382882646698,0.007053839935481143,-0.021391457344132267,0.005179012949407369,3.1957670139148067
2020-08-05,P1,-0.19196124135539672,-0.15815763184184234,0.39070524551636454,77,0.25,0.05,0.010695089625047728,0.006926524144585278,-0.00499332951926922,-0.06923705049017004,3.016697073047195
2020-09-03,P1,-0.04115312746816666,0.018232683773876136,0.37037622083951377,72,0.25,0.0,0.00798275454066421,0.004303884352093945,-0.003372194772151121,0.06679177976134598,3.195810860288416
2020-10-02,P1,0.13881581441188734,0.10551075268817205,0.3968462150790342,63,0.1,0.05,0.0055142153916505395,0.005739323214048353,0.05332202404331349,0.10310847569709347,2.764101683495458
2020-11-02,P1,0.29901065160532203,0.24247745231063936,0.3536029718357909,67,0.25,0.0,0.017309486367627185,0.025692126882717492,0.11501774687951462,0.3942161834201583,3.0340939235045425
2020-12-01,P1,0.03208180129638755,-0.1190272067185723,0.37233994162465406,70,0.2,0.1,0.008236862358939657,0.012184813452893462,0.024341240847078588,0.29149587408411604,3.1632777789576783
2020-12-30,P1,0.13585345513816763,0.11392035074899526,0.3219400325992192,69,0.25,0.15,0.011019464053212972,0.010462326879156159,0.042122924396563025,0.3319963396692893,2.8754871294901565
2021-01-28,P1,0.09371706910276335,0.16700767263427113,0.348796482316819,69,0.2,0.15,-0.0025918191866579243,0.0029008048033583034,0.0462922884924381,0.7373476087777289,3.1015160009620426
2021-02-26,P1,-0.3400146394453795,-0.38054996646545936,0.26290858738676576,71,0.05,0.0,-0.017119830593199027,-0.018038188108982167,-0.0883192458067757,-0.4187890290092291,3.0810686891254964
