date,sub,w_share_next10,wa_pos_next10,wa_pos_total,speccap_next10,w_share_rec5
2018-11-27,P1,0.02258975928940659,0.009930497993573463,0.019170156470603248,0.00086084958337371,0.017901318387801318
2018-12-26,P1,0.0,0.0,0.02785272545087298,0.0,0.011193258732212854
2019-01-24,P1,0.5750206518428831,0.06199006585663244,0.06199602855601239,0.005706129428559514,0.12104782154425912
2019-02-22,P1,0.09258000322503265,0.03672435029369417,0.10379212053976208,-0.00219420741094851,0.05168508152694348
2019-03-25,P1,0.017459882422089547,0.0007458737961104318,0.11324976707799334,-7.78079237748834e-05,0.01236847211247621
2019-04-23,P1,0.5423587465703755,0.10140115590207574,0.13721290395743913,-0.011417820784417373,0.17740548074656728
2019-05-22,P1,0.0518421343747427,0.027912861374502742,0.13441584580395732,-0.001708624215770867,0.0655200630883283
2019-06-20,P1,0.012075817442414392,0.0,0.15061678925227323,-0.00010339075714307392,0.01988233328246824
2019-07-19,P1,0.5762766752382859,0.1136848850056328,0.15897602480232484,-0.0007364050743735928,0.2039987104581032
2019-08-19,P1,0.054177529846613864,0.023585935360611324,0.16599519066973828,-0.0016447973597518062,0.03639252493341553
2019-09-17,P1,0.012439392885178898,0.0,0.17995842985260246,2.997418630018501e-05,0.021922567909518378
2019-10-16,P1,0.5634422824632322,0.09246686977612487,0.15540602358137134,0.013371434223404765,0.12878927839324372
2019-11-14,P1,0.043605203837680316,0.01618852031831385,0.18975243059055774,0.0015091660502266262,0.09212554908544299
2019-12-13,P1,0.012676707475729148,0.0,0.20935667476374367,3.7681233488509902e-06,0.027201808039167427
2020-01-13,P1,0.18473571922283205,0.02785514767688398,0.21594149811764363,8.179439589661402e-05,0.012288367147463454
2020-02-11,P1,0.1451460194784012,0.02773722202931345,0.20611082729282412,0.0037878020173248736,0.11749419627846495
2020-03-11,P1,0.06966920535599973,0.03702557706680175,0.20055182023230955,-0.0039250449827010715,0.006312713266706958
2020-04-09,P1,0.2696726325537889,0.0451148929971762,0.1969794481121491,-0.0035597277219255987,0.0
2020-05-08,P1,0.12480109372036483,0.04196064620121031,0.1948502830629461,-0.000974575917163687,0.1041597114146405
2020-06-08,P1,0.04374058340774038,0.027526818680356654,0.20214584118959392,0.0011732416676610256,0.004023303767857018
2020-07-07,P1,0.17446936834790638,0.03719870921223632,0.1792734231748098,-0.001360291175883058,0.0
2020-08-05,P1,0.14177339834311248,0.046395688508038845,0.18920913369529763,0.004885334881235474,0.4129282794931176
2020-09-03,P1,0.016983746331619042,0.00034519301349093985,0.1886783425315691,-0.00011008843190529916,0.007701353743771363
2020-10-02,P1,0.1530884047151389,0.053279428616262337,0.18916901914760628,0.0024915398972929883,0.005075961593561083
2020-11-02,P1,0.10536510525167388,0.026162270494921515,0.17750634471715013,0.0003954824870476023,0.44321511195830743
2020-12-01,P1,0.03111551060668271,0.0031248229516158614,0.20230669902882392,-0.00021743101869671396,0.013398247571013586
2020-12-30,P1,0.014811144384622334,0.0,0.20965693672898508,-0.00011820428912955946,0.0
2021-01-28,P1,0.35190017367130133,0.0712729861545104,0.21480724577926869,0.0039917393402013205,0.3617757555678362
2021-02-26,P1,0.024457090013493017,0.0,0.0,0.0,0.0822164616568363
2021-03-29,P1,0.01692271253471984,0.0,0.03696669560385188,1.7119357979904411e-06,0.007204312779117641
2021-04-27,P1,0.39053639901084214,0.047405507088426724,0.07804445825235193,-0.004148688251159609,0.3319049855364248
2021-05-26,P2,0.03782944628870252,0.013739878023521031,0.10321187653279693,0.00017961104454642567,0.055084022855463176
2021-06-24,P2,0.014868924955028853,0.0,0.14168573664921785,2.1378593927396848e-05,0.012547970797063088
2021-07-23,P2,0.6022051575500307,0.05706184829768543,0.12344759444417881,0.0009535921068853588,0.16349688651548988
2021-08-23,P2,0.030561333093059244,0.008903767752510732,0.13079555712953697,0.0009138585058197219,0.05112968052226036
2021-09-21,P2,0.023221065786374832,0.0,0.14489061824720828,-5.6233840809217534e-05,0.007492593702484816
2021-10-20,P2,0.5806425290893574,0.08489264673803705,0.14299507720303944,0.0013743809660662365,0.1853889182346348
2021-11-18,P2,0.01990359707767872,0.000701718106526122,0.1778921648902078,7.174624807345171e-05,0.08105987209321222
2021-12-17,P2,0.008741212735133673,0.0,0.17055024271026736,-1.1031832910485797e-05,0.00898297533570286
2022-01-17,P2,0.48517607844276667,0.11169589050962392,0.18508050763537434,0.0026996546979947056,0.036597276841903864
2022-02-15,P2,0.14294708177985757,0.04184735804544804,0.14934179013753102,-0.003789363740840995,0.09584117489411458
2022-03-16,P2,0.03716228551435478,0.020872947955120433,0.15739962794166618,0.0033437299224962163,0.01257191116052518
2022-04-14,P2,0.6292445924064449,0.09857681994525094,0.15703950070319359,0.0006133733436089375,0.07306634101500689
2022-05-13,P2,0.08540504154812519,0.00653551199207571,0.15720642343020716,0.002208344118643251,0.05681222576529523
2022-06-13,P2,0.019022704564791253,0.004261494984985967,0.179553948223172,-5.873379424796642e-05,0.008604660087743344
2022-07-12,P2,0.4208345369719639,0.08283515250681023,0.176301306886767,0.005512075652158025,0.007953035256939219
2022-08-10,P2,0.07653819908003036,0.009733611103278663,0.16842870869666443,-0.0004429057504127716,0.11865629009354182
2022-09-08,P2,0.03133976292932541,0.005864058814596001,0.17595236173106585,-0.0002886955454664252,0.003365215303740985
2022-10-07,P2,0.2649973511640713,0.05839413108228984,0.14260977799734376,-0.0009526763027313828,0.0
2022-11-07,P2,0.13264102901166963,0.0428664439664665,0.15736054605101477,0.005766315348012243,0.11859062418777179
2022-12-06,P2,0.04844026983428754,0.01654059709956807,0.16151438273564195,0.00011007230943222356,0.013550305108853782
2023-01-04,P2,0.09356226929840608,0.008150626868738641,0.15409484326431938,-3.9359034385701494e-05,0.0
2023-02-02,P2,0.2002942746406498,0.06895769892771533,0.14979668261219906,0.001627512656606549,0.3730705250204836
2023-03-03,P2,0.03554549932967484,0.018685119066903583,0.1856095677815528,0.0016639377388027602,0.02728128514941695
2023-04-03,P2,0.08521018250147835,0.03720830082493935,0.18517889597413123,0.0009239627602521078,0.0019238034279140173
2023-05-02,P2,0.22997940400729933,0.07527549586478371,0.18207643799970274,0.007626705087414289,0.4211850727140242
2023-05-31,P2,0.015436403859808866,0.00018112011898314354,0.20153315419321338,0.00011291147785707626,0.050879841076144385
2023-06-29,P2,0.007945919724865746,0.00020507753717153264,0.20284687203937324,-3.4475388995780416e-05,0.010173960738425265
2023-07-28,P2,0.2684453577088778,0.0,0.0,0.0,0.386551919939683
2023-08-28,P2,0.026752769659267296,0.0,0.03737684483623074,-1.0699789229944507e-05,0.06473536854542557
2023-09-26,P2,0.029324403945041648,0.0,0.07110515219587828,-9.476935664300595e-06,0.007064662850191116
2023-10-25,P2,0.4092068012951957,0.05252606927059269,0.1075006838727714,-0.0001473932788305184,0.28286526581506316
2023-11-23,P3,0.04537215930301201,0.019872804684750268,0.14354927474664492,0.0018793116156727424,0.09334600444460933
2023-12-22,P3,0.0,0.0,0.18374639371066456,0.0,0.008836851753156969
2024-01-22,P3,0.5139796973010201,0.05640384252382499,0.20578968501624634,0.0046476499288148265,0.018833810987476968
2024-02-20,P3,0.16637549009785688,0.06892017548396298,0.21324059246014837,0.009655281262904162,0.14185592227073035
2024-03-20,P3,0.005713881079959831,0.0,0.21537963394002577,0.0004898627635520191,0.00869936768064918
2024-04-18,P3,0.5333905546695894,0.055808321360847686,0.21614691509190645,-0.0018895907977967063,0.11789730191025452
2024-05-17,P3,0.1525738965569045,0.07142953074134284,0.2042817322318431,0.009317922107902755,0.03848203952288299
2024-06-17,P3,0.02816679986499056,0.019766239552710976,0.20169881249882612,-0.002995328898913133,0.040735807554309285
2024-07-16,P3,0.362551512669146,0.054295268157796124,0.1937677948851345,-0.0067288507157772,0.059867776162150034
2024-08-14,P3,0.1661695270277409,0.06746845569659511,0.2066849167201532,0.001059326716197369,0.08558563954362909
2024-09-12,P3,0.01815743284657658,0.011718506833740875,0.2057173440235045,0.001534387094212489,0.028576149302234045
2024-10-11,P3,0.2670931092360575,0.0676013397715409,0.18094484255999482,0.003890624157618655,0.01289275921662528
2024-11-11,P3,0.17210541100570967,0.05263326643927798,0.19400024416918396,-0.002470342938281395,0.10427010035572051
2024-12-10,P3,0.05726894595143784,0.029217649358720198,0.18997663331836875,-0.003970079620414227,0.013461762429264902
2025-01-08,P3,0.10885946282470764,0.02877062494051084,0.1985849352814224,-0.0005564943617147433,0.0
2025-02-06,P3,0.0961737257170051,0.03099041610411032,0.20251942906423231,-0.0050889071454937795,0.3822150418501343
2025-03-07,P3,0.05201092638864002,0.03252672433301265,0.19840636050141608,0.0018071876424835698,0.033047183689249596
2025-04-07,P3,0.13467892810699686,0.03851376142499412,0.20706364266196403,-0.004845615935312913,0.0
2025-05-06,P3,0.1118795319077892,0.04729496362005319,0.20600617372711721,0.0020790312811384834,0.40152517894586
2025-06-04,P3,0.03598944535495493,0.0035583594321611615,0.21121180967679118,-0.00183553162838085,0.09112387538804005
2025-07-03,P3,0.10609105194247825,0.023059676989766888,0.22158446282698213,0.0033802955239286975,0.0247630686412988
2025-08-01,P3,0.17520862385112765,0.08502404883196327,0.22202627472271438,-0.0057982933342976125,0.35164573903634094
2025-09-01,P3,0.06291534719751225,0.01858816718201281,0.2185402334576348,0.003531037962151426,0.08760012637694913
2025-09-30,P3,0.02721743106918608,0.0,0.21440454602020148,0.0006730384192393739,0.03500654519095714
