date,rank_stab,trailing_ic6,pred_disp,mkt_vol21,fwd_ic,pkl_ic
2023-07-28,0.7722869137075118,0.05673092944866695,0.9340549692851793,0.10173666797441029,-0.011625817215093728,0.0890866180180669
2023-08-28,0.8125559504109813,0.058497301305143,0.9927045202014504,0.12283206904323335,-0.022832854081328166,0.06613677671377806
2023-09-26,0.7527280064020836,0.059898588467207414,0.8324203215322327,0.12301329492759575,0.0567404986029352,0.04986198898624637
2023-10-25,0.77062535604807,0.08694213484162078,0.8631836807142702,0.13361657992352377,0.3346207579415674,0.11910486124298078
2023-11-23,0.6875932506849688,0.07968666639539196,0.756890574705391,0.12905718951907497,0.19350025771098392,0.14544224561213143
2023-12-22,0.8334661449149556,0.096195428568845,0.9337070260111672,0.08521402775043702,0.15405660755301534,0.057308637359115434
2024-01-22,0.8645788820041663,0.08782352132205316,0.880342978542579,0.10022391665408034,0.14424977298221248,0.12755728860637786
2024-02-20,0.7268959323754072,0.09423529975343832,0.8058715781185601,0.11798961962871067,0.025659686982532983,0.0038275866673788787
2024-03-20,0.7599904518989371,0.08385043474570514,0.7782527525160818,0.13675435496947097,-0.017830911810266546,0.10036857005501841
2024-04-18,0.8294178329149083,0.09226819825716713,0.8561360509638851,0.09552965746986848,-0.040541036803589545,-0.13274030500507453
2024-05-17,0.7789534392166557,0.050294003882491244,0.7553128083119697,0.12675117088080104,0.15481284170052764,0.011283289522499747
2024-06-17,0.8028529136952991,0.02793417786755263,0.8039548720566315,0.08595768805711371,0.11640337054644516,0.10397080818332355
2024-07-16,0.7921969312536722,0.03571120633825398,0.7580063692202302,0.08706197234350184,-0.0886320842903691,0.031073059665616153
2024-08-14,0.6353076091020778,0.019630501514793702,0.8449975403883759,0.24621713828066247,-0.22815621494578278,-0.28459684311735484
2024-09-12,0.8442591207734629,-0.028440236782661915,0.7924683367800978,0.16396386798699267,0.36875166924843755,0.09580931327632893
2024-10-11,0.8435074449641301,-0.0292001129124435,0.8366803518769041,0.10432052363829282,0.05860561131376032,0.004006202834671269
2024-11-11,0.8519488225062314,-0.006409028272485865,0.886158982342829,0.1333528806803177,-0.0717639179366651,-0.07233752306130918
2024-12-10,0.8865313736527881,-0.020345830369787352,0.8155760401233099,0.08727556892679646,0.3038981316744257,0.296766691457146
2025-01-08,0.8985261306718493,0.011786816842516387,0.8757958440300422,0.15597746494644496,-0.0798650630924548,-0.1812074470052142
2025-02-06,0.8922162971521581,-0.023593267602622005,0.8831587384393644,0.14994989767541464,-0.40204936792445883,-0.11877672342753065
2025-03-07,0.9010772004649124,0.004043419012348694,0.8352475209771071,0.15823799753153975,-0.2743791397554513,0.15095080781811435
2025-04-07,0.8603502471535228,0.013233668102646265,0.8572804859112035,0.314168627134858,0.43300222729916543,0.011777174800971653
2025-05-06,0.8575957159489057,0.01452883009702966,0.7444435335798026,0.3637964301413643,0.5023659444254079,0.10316601455107619
2025-06-04,0.8632230713448988,0.04377941969909389,0.9112292746074835,0.1405827467018322,0.40738391412793157,0.1079919355481357
2025-07-03,0.8655419996971848,0.012316960380925508,1.0343932015479274,0.10720606828069108,0.11891241463395198,0.11575197826104282
2025-08-01,0.8411593211992641,0.06181019792530168,1.0173653278652957,0.08721958252750119,0.010212054527511002,-0.022302362080487744
2025-09-01,0.8959282869129828,0.07788925814980882,1.1696461282329378,0.10764479963805683,0.31208950585310274,0.201187355066978
2025-09-30,0.8675740503151672,0.08626201602461943,1.10116135131094,0.07814161022736578,0.274623273753078,0.057138075847285426
2025-10-29,0.8457442484998685,0.09382216619900507,1.0915760287047738,0.14569101439338653,-0.3193251998183108,-0.18259767788411735
2025-11-27,0.8742881345330303,0.0461948841264728,0.9613044082005425,0.15749177474467846,0.04613234870480994,-0.04467405297438894
2025-12-26,0.8231462979755061,0.02075055270605203,0.8660994947116716,0.0936750905689146,0.0777071623317344,0.005327289251093917
2026-01-26,0.8431521586012992,0.0023464378710605477,0.9696525376927162,0.10566094425959997,-0.11865447649125402,-0.1901160379235515
2026-02-24,0.787541295729962,-0.02562250810278341,0.9097904666086276,0.1299959065137851,0.198890206929128,0.29079837185715435
2026-03-25,0.9251558555074021,-0.010687338637754016,0.7816671511882576,0.1516736065541305,0.2947667043808875,0.04156851160125362
2026-04-23,0.9197353724309107,-0.01328226601209266,0.776153169630578,0.20473585126927601,0.25502076679325497,0.028967675375858513
2026-05-22,0.9077413877840553,0.02197862619790333,0.9302260763007981,0.14324006302509945,0.18228155703892598,0.07873096827420686
2026-06-22,0.932151803795095,0.04254612973933596,1.0597154249478284,0.19471386926009399,-0.24291307282682073,-0.13769144228605718
2026-07-21,0.9229295732393311,0.018709674483144107,0.9703731210232844,0.16616826706279159,-0.01840246006150154,-0.008260706517662942
