date,portfolio_ret,benchmark_ret,sp500_ret,portfolio_cum,benchmark_cum,sp500_cum,drawdown,portfolio_local_gross_ret,portfolio_fx_effect,portfolio_usd_gross_ret,benchmark_local_ret,benchmark_fx_effect,benchmark_usd_gross_ret,active_local_gross_ret,active_fx_effect,active_usd_gross_ret
2019-11-04,0.006713654202508667,0.0040645080929463525,0.00370405391746087,1.2480779560632584,1.2204595237660576,1.151422319474836,0.0,0.0073676122,-0.000653958,0.0067136542,0.004641664,-0.0005771559,0.0040645081,0.0027259482,-7.68021e-05,0.0026491461
2019-11-05,3.323016332345034e-05,-0.0007645106354763072,-0.001185730946278274,1.2481194298975788,1.2195264694799701,1.1500570423983993,0.0,0.0008524331,-0.0008192029,3.32302e-05,-5.11257e-05,-0.0007133849,-0.0007645106,0.0009035588,-0.000105818,0.0007977408
2019-11-06,-0.0010100028309592774,0.0010990693161367446,0.0007025258405917167,1.246858825740007,1.2208668136027923,1.1508649871888388,-0.0010100028309592002,-0.0010065277,-3.4751e-06,-0.0010100028,0.0012011586,-0.0001020892,0.0010990693,-0.0022076863,9.86141e-05,-0.0021090721
2019-11-07,0.00500682514461396,0.003004162358727615,0.002730126950903022,1.253101629860506,1.2245344957292374,1.1540069947072138,0.0,0.0054858972,-0.000479072,0.0050068251,0.0034228261,-0.0004186637,0.0030041624,0.0020630711,-6.04084e-05,0.0020026628
2019-11-08,0.00883276267098574,0.0018668835388780311,0.002560628553277322,1.2641699791596892,1.2268205590221026,1.156961977968543,0.0,0.009157438,-0.0003246754,0.0088327627,0.0022932415,-0.000426358,0.0018668835,0.0068641965,0.0001016826,0.0069658791
2019-11-11,-0.0014960131624978407,-0.0017078742845794308,-0.001962445200253349,1.2622787642312316,1.2247253037375554,1.154691503488003,-0.0014960131624979223,-0.0018975279,0.0004015148,-0.0014960132,-0.0021216579,0.0004137836,-0.0017078743,0.0002241299,-1.22688e-05,0.0002118611
2019-11-12,0.0025435010843751736,0.0022026425461319048,0.001564620781921544,1.2654893716368374,1.227422935798892,1.1564981578110685,0.0,0.002641525,-9.8024e-05,0.0025435011,0.0023424276,-0.0001397851,0.0022026425,0.0002990974,4.17611e-05,0.0003408585
2019-11-13,0.0005370288212034544,0.0013298231243449245,0.0007115504036430131,1.266168975902333,1.2290551912022685,1.1573210645420713,0.0,0.0004403441,9.66847e-05,0.0005370288,0.0012728554,5.69677e-05,0.0013298231,-0.0008325113,3.9717e-05,-0.0007927943
2019-11-14,0.0023077480893277332,-0.00024833553893121446,0.0008370932502488326,1.2690909749372374,1.228749973118985,1.1582898501935703,0.0,0.0018821005,0.0004609328,0.0023430333,-0.0005968143,0.0003484787,-0.0002483355,0.0024789148,0.000112454,0.0025913688
2019-11-15,0.007561112211148725,0.0075903960531855325,0.007695462486638771,1.278686714204894,1.2380766720652991,1.1672034262843893,0.0,0.0075397476,2.13646e-05,0.0075611122,0.007427012,0.0001633841,0.0075903961,0.0001127357,-0.0001420195,-2.92838e-05
2019-11-18,0.0028493485953440495,0.0016039058893477724,0.0005031309486422941,1.2823301383978989,1.2400624305310888,1.1677906824515143,0.0,0.0024620676,0.000387281,0.0028493486,0.0012070914,0.0003968145,0.0016039059,0.0012549762,-9.5335e-06,0.0012454427
2019-11-19,-0.0008580995943303783,-0.0007599278859663561,-0.000592563172038818,1.281229771426342,1.239120072509789,1.1670986927004434,-0.0008580995943303638,-0.0008718408,1.37412e-05,-0.0008580996,-0.0007050327,-5.48952e-05,-0.0007599279,-0.000166808,6.86363e-05,-9.81717e-05
2019-11-20,-0.002588903125086806,-0.005021328062770555,-0.003756193552935994,1.277912791667142,1.2328980441165533,1.162714844115282,-0.0034447811826958663,-0.0024753845,-0.0001135187,-0.0025889031,-0.0049154737,-0.0001058543,-0.0050213281,0.0024400893,-7.6643e-06,0.0024324249
2019-11-21,-0.0023644095710750193,-0.0023532828626057455,-0.001582777323819506,1.274891282431525,1.2299966862779939,1.1608745254259478,-0.005801045880172273,-0.0021208196,-0.00024359,-0.0023644096,-0.0020461293,-0.0003071535,-0.0023532829,-7.46902e-05,6.35635e-05,-1.11267e-05
2019-11-22,-0.0008900818731572685,0.0012036607085850863,0.002174935718566529,1.2737565248107865,1.2314771849609565,1.1633993528960707,-0.006685964347546203,-0.0003457785,-0.0005443034,-0.0008900819,0.0018925236,-0.0006888629,0.0012036607,-0.0022383021,0.0001445595,-0.0020937426
2019-11-25,0.00882760059787304,0.007940535684495351,0.007507338543994324,1.285000738670751,1.2412557734927807,1.1721333857001255,0.0,0.0088268949,7.057e-07,0.0088276006,0.0078135898,0.0001269458,0.0079405357,0.001013305,-0.0001262401,0.0008870649
2019-11-26,0.0022910872651920105,0.0022607678364287096,0.002195529799211116,1.2879447874988819,1.2440619646222748,1.1747068394770803,0.0,0.0024074329,-0.0001163457,0.0022910873,0.0023440139,-8.32461e-05,0.0022607678,6.3419e-05,-3.30996e-05,3.03194e-05
2019-11-27,0.0028259703549770865,0.0038340633000464586,0.00417446792250975,1.291584481287201,1.2488317769438166,1.1796106154968302,0.0,0.0031721493,-0.0003461789,0.0028259704,0.0040677365,-0.0002336732,0.0038340633,-0.0008955872,-0.0001125057,-0.0010080929
2019-11-28,-0.0003066660458346214,-0.00022070315887222518,,1.2911883961814634,1.2485561558257452,1.1796106154968302,-0.00030666604583451385,-0.0003635188,5.68528e-05,-0.000306666,-0.0002889838,6.82807e-05,-0.0002207032,-7.4535e-05,-1.14279e-05,-8.59629e-05
2019-11-29,-0.004412548984044817,-0.0036996211773387007,-0.004011250527170329,1.2854909641356824,1.2439369710305557,1.1748789017935628,-0.004717861850930372,-0.0044733863,6.08373e-05,-0.004412549,-0.0037373287,3.77075e-05,-0.0036996212,-0.0007360576,2.31298e-05,-0.0007129278
2019-12-02,-0.006754055949767383,-0.008489013640351584,-0.008631064190157245,1.2768086862409895,1.2333771731157397,1.1647384465765211,-0.01144005309779339,-0.0075968355,0.0008427795,-0.0067540559,-0.0093915513,0.0009025377,-0.0084890136,0.0017947159,-5.97582e-05,0.0017349577
2019-12-03,-0.004541551018836368,-0.005930419404967768,-0.006638042050567283,1.2710099944511326,1.2260627291946498,1.1570068637902338,-0.01592964853182799,-0.0049249261,0.0003833751,-0.004541551,-0.006276118,0.0003456986,-0.0059304194,0.0013511919,3.76764e-05,0.0013888684
2019-12-04,0.003265547787520154,0.0061661525056892425,0.006323548428811776,1.2751605383264284,1.2336228189644056,1.1643232527258789,-0.01271611977282694,0.0032593628,6.185e-06,0.0032655478,0.0060876954,7.84571e-05,0.0061661525,-0.0028283326,-7.22721e-05,-0.0029006047
2019-12-05,0.001503967590916502,0.0018970372344215966,0.001500276282141666,1.277078338449287,1.2359630473852132,1.1660700592866895,-0.01123127681393099,0.0010795563,0.0004244113,0.0015039676,0.0014328039,0.0004642333,0.0018970372,-0.0003532476,-3.98221e-05,-0.0003930696
2019-12-06,0.008143668838485463,0.009083279780777644,0.009135730393304842,1.2874784415184213,1.2471896455433156,1.1767229609680376,-0.003179071774451536,0.0084212416,-0.0002775728,0.0081436688,0.0095567746,-0.0004734949,0.0090832798,-0.001135533,0.0001959221,-0.0009396109
2019-12-09,-0.00269364884889839,-0.0028900487763224188,-0.00316283682622831,1.2840104266964436,1.243585206634371,1.1730011782528196,-0.005864157320324193,-0.0027843325,9.06836e-05,-0.0026936488,-0.0030312561,0.0001412074,-0.0028900488,0.0002469237,-5.05238e-05,0.0001963999
2019-12-10,0.001138943685001981,-0.00046327290201823835,-0.001096952767254744,1.2854728422634063,1.2430090873067867,1.171714451364342,-0.0047318925802699585,0.0009957486,0.0001431951,0.0011389437,-0.0007721935,0.0003089206,-0.0004632729,0.001767942,-0.0001657254,0.0016022166
2019-12-11,0.0038209499974620528,0.004511316694263486,0.002908201703420987,1.2903845697167902,1.248616694953475,1.1751220333277228,-0.000929022907750543,0.0033817211,0.0004392289,0.00382095,0.0040548641,0.0004564526,0.0045113167,-0.000673143,-1.72237e-05,-0.0006903667
2019-12-12,0.008724192161134953,0.007982156980086351,0.008575166394515055,1.301642132664763,1.2585833494205503,1.1851989002973689,0.0,0.0092098605,-0.0004856683,0.0087241922,0.0082236066,-0.0002414496,0.007982157,0.0009862539,-0.0002442187,0.0007420352
2019-12-13,0.0027883111834726714,0.0028010159066565975,7.258794976916505e-05,1.3052715159801513,1.2621086614021302,1.1852849314556102,0.0,0.002342915,0.0004799937,0.0028229087,0.0022315585,0.0005694574,0.0028010159,0.0001113564,-8.94637e-05,2.18928e-05
2019-12-16,0.010965009446789544,0.008875801707999611,0.007147816208028068,1.3195838304834988,1.2733108876146841,1.1937571302998,0.0,0.0109019399,6.30695e-05,0.0109650094,0.0086763729,0.0001994288,0.0088758017,0.0022255671,-0.0001363593,0.0020892077
2019-12-17,1.5045743957612788e-05,0.00023947388364107863,0.0003352708016732819,1.319603684603943,1.2736158123180237,1.194157362209879,0.0,0.0003220048,-0.0003069591,1.50457e-05,0.0005828638,-0.0003433899,0.0002394739,-0.000260859,3.64308e-05,-0.0002244281
2019-12-18,-0.000918682249314192,-0.0013094968456450373,-0.000432260408705365,1.3183913881227676,1.2719480164292296,1.1936411752604315,-0.0009186822493142399,-0.0004761497,-0.0004425326,-0.0009186822,-0.000839825,-0.0004696718,-0.0013094968,0.0003636753,2.71393e-05,0.0003908146
2019-12-19,0.003433403130299279,0.004900521053358312,0.004459221469443442,1.322917957241708,1.2781812244625184,1.1989638856159646,0.0,0.0033685553,6.48478e-05,0.0034334031,0.0048774815,2.30396e-05,0.0049005211,-0.0015089262,4.18083e-05,-0.0014671179
2019-12-20,0.005428775672800907,0.0040774046523271105,0.004944826962253845,1.3300997820650933,1.283392886533659,1.204892554564327,0.0,0.0057845143,-0.0003557386,0.0054287757,0.0045374373,-0.0004600327,0.0040774047,0.001247077,0.000104294,0.001351371
2019-12-23,0.0022628266399598047,0.0010034046986269114,0.0008661314657181229,1.333109567285755,1.2846806489861913,1.2059361499186447,0.0,0.0023556307,-9.2804e-05,0.0022628266,0.0011038849,-0.0001004802,0.0010034047,0.0012517458,7.6761e-06,0.0012594219
2019-12-24,0.0015017866510558073,-0.0003634923513572145,-0.0001954088231737039,1.3351116134382994,1.2842136773963482,1.2057004993547664,0.0,0.0014511262,5.06604e-05,0.0015017867,-0.0004424447,7.89524e-05,-0.0003634924,0.0018935709,-2.82919e-05,0.001865279
2019-12-25,0.00012131008623016568,4.076976181221965e-05,,1.3352735759432524,1.2842660344820915,1.2057004993547664,0.0,4.85446e-05,7.27655e-05,0.0001213101,-3.58543e-05,7.6624e-05,4.07698e-05,8.43989e-05,-3.8585e-06,8.05403e-05
2019-12-26,0.005818178212596491,0.006491119324696799,0.005128157399996169,1.3430424355706614,1.29260235855657,1.2118835212927117,0.0,0.0058570463,-3.88681e-05,0.0058181782,0.0064221016,6.90177e-05,0.0064911193,-0.0005650553,-0.0001078858,-0.0006729411
2019-12-27,0.0013849121293247751,0.0017077422177399976,3.395156038288327e-05,1.3449024313298812,1.2948097901750275,1.2119246666292618,0.0,0.0004382517,0.0009466604,0.0013849121,0.0005950585,0.0011126837,0.0017077422,-0.0001568068,-0.0001660233,-0.0003228301
2019-12-30,-0.005308434858215628,-0.0063675031069042876,-0.005780828513404224,1.3377631043825107,1.286565084813238,1.2049187379603135,-0.005308434858215638,-0.0060325431,0.0007241082,-0.0053084349,-0.0070095062,0.0006420031,-0.0063675031,0.0009769631,8.21051e-05,0.0010590682
2019-12-31,0.0029669436296183077,0.0024916109293952595,0.002946024729223451,1.3417321721029967,1.2897707044399371,1.2084684583590493,-0.0023572410555832146,0.0023146463,0.0006522973,0.0029669436,0.001842777,0.0006488339,0.0024916109,0.0004718693,3.4634e-06,0.0004753327
2020-01-01,-0.00011820866901100834,-6.52584722985115e-05,,1.341573567728763,1.28968653597415,1.2084684583590493,-0.002475171078266558,0.0,-0.0001182087,-0.0001182087,0.0,-6.52585e-05,-6.52585e-05,0.0,-5.29502e-05,-5.29502e-05
2020-01-02,0.014438592742787042,0.010477718649808704,0.008378781594537532,1.3609440021076864,1.3031995086445336,1.2185939516355273,0.0,0.0149235519,-0.0004849592,0.0144385927,0.0112129502,-0.0007352315,0.0104777186,0.0037106017,0.0002502724,0.0039608741
2020-01-03,-0.0073088221518264555,-0.006999295739326043,-0.007059870773669763,1.3509971044376863,1.2940780298761863,1.2099908358114049,-0.007308822151826488,-0.0072876831,-2.1139e-05,-0.0073088222,-0.0067090911,-0.0002902046,-0.0069992957,-0.000578592,0.0002690656,-0.0003095264
2020-01-06,0.00029803707007472783,0.003165733004334429,0.003533394129557887,1.3513997516563723,1.2981747354055493,1.2142662103274797,-0.0070129633816916614,2.84875e-05,0.0002695496,0.0002980371,0.0026314932,0.0005342398,0.003165733,-0.0026030057,-0.0002646903,-0.0028676959
2020-01-07,0.0003982146160731464,-0.0022250217076894637,-0.002803208595685058,1.3519378987896395,1.295286268438898,1.2108623688492397,-0.00661754143013904,0.0008053069,-0.0004070923,0.0003982146,-0.001748708,-0.0004763137,-0.0022250217,0.002554015,6.92214e-05,0.0026232363
2020-01-08,0.005097213852574473,0.004656783645831146,0.004902415064964138,1.3588290153751705,1.3013181363504338,1.2167985187678845,-0.0015540586014122226,0.0060188683,-0.0009216545,0.0050972139,0.0054543286,-0.000797545,0.0046567836,0.0005645397,-0.0001241095,0.0004404302
2020-01-09,0.008525411822557252,0.0077947639301557325,0.006655292725288531,1.370413592327684,1.3114616040213156,1.2248966690979823,0.0,0.008705248,-0.0001798362,0.0085254118,0.0077894978,5.2661e-06,0.0077947639,0.0009157502,-0.0001851023,0.0007306479
2020-01-10,-0.001474570033056789,-0.002158534965397648,-0.002855223379240823,1.3683928215115437,1.3086307682932592,1.2213993154912195,-0.0014745700330568434,-0.0015928748,0.0001183048,-0.00147457,-0.002276259,0.0001177241,-0.002158535,0.0006833842,5.808e-07,0.0006839649
2020-01-13,0.007785214565842637,0.007323678680604222,0.006976281256220629,1.3790460532373698,1.3182147595517912,1.2299201406422415,0.0,0.0081660196,-0.0003199112,0.0078461084,0.0074019185,-7.82398e-05,0.0073236787,0.0007641011,-0.0002416714,0.0005224297
2020-01-14,-0.0016774000449482867,-0.00239066754148671,-0.001514538658751285,1.3767328413256836,1.315063346313422,1.2280573790420621,-0.0016774000449483184,-0.0017513023,7.39022e-05,-0.0016774,-0.0025143406,0.000123673,-0.0023906675,0.0007630383,-4.97708e-05,0.0007132675
2020-01-15,0.0011371387188340728,0.0016154099589612398,0.001870155186330269,1.3782983775450457,1.3171877127397216,1.2303540369185888,-0.0005421687626522287,0.0008509995,0.0002861392,0.0011371387,0.0012765172,0.0003388928,0.00161541,-0.0004255177,-5.27535e-05,-0.0004782712
2020-01-16,0.007058587906427399,0.00754421476339807,0.00836654718799501,1.3880272178042337,1.3271248597283392,1.2406478520264084,0.0,0.0072175622,-0.0001589743,0.0070585879,0.007678939,-0.0001347242,0.0075442148,-0.0004613768,-2.42501e-05,-0.0004856269
2020-01-17,0.0032762765771501712,0.005143797860213734,0.003862144651035182,1.3925747788663725,1.3339513217420462,1.2454394134919304,0.0,0.0037827258,-0.0005064492,0.0032762766,0.0057447051,-0.0006009072,0.0051437979,-0.0019619793,9.4458e-05,-0.0018675213
2020-01-20,0.0001388329418830727,0.0002131615673000779,,1.3927681141197146,1.3342356688964907,1.2454394134919304,0.0,0.0001469095,-8.0766e-06,0.0001388329,0.0002084717,4.6898e-06,0.0002131616,-6.15622e-05,-1.27664e-05,-7.43286e-05
2020-01-21,-0.0007157158572755317,-0.0015604700935158444,-0.002651954277064661,1.3917712878949313,1.3321536340374756,1.2421365651124956,-0.0007157158572755895,-0.000811503,9.57871e-05,-0.0007157159,-0.00150239,-5.80801e-05,-0.0015604701,0.000690887,0.0001538673,0.0008447542
2020-01-22,0.004425520194921621,0.001535879733107874,0.0002890878375325645,1.3979305998362226,1.33419966180538,1.2424956516860242,0.0,0.0040153082,0.000410212,0.0044255202,0.0011443514,0.0003915283,0.0015358797,0.0028709568,1.86837e-05,0.0028896405
2020-01-23,-0.00012813374409434875,-0.0017549547124455305,0.001140964852863746,1.3977514777544815,1.3318582018215512,1.2439132955544339,-0.00012813374409437195,4.23466e-05,-0.0001704804,-0.0001281337,-0.0014003769,-0.0003545778,-0.0017549547,0.0014427235,0.0001840974,0.001626821
2020-01-24,-0.004645252323894477,-0.005457688604549907,-0.009042140524546438,1.3912585694542157,1.3245893344905935,1.232665656735679,-0.004772790854416287,-0.0043802794,-0.0002649729,-0.0046452523,-0.0050557002,-0.0004019884,-0.0054576886,0.0006754208,0.0001370155,0.0008124363
2020-01-27,-0.020801298183742767,-0.01791443972633458,-0.01573068484920204,1.3623185851003112,1.3008600586957162,1.2132749817651354,-0.025474808792427583,-0.0209481155,0.0001468173,-0.0208012982,-0.0179779867,6.3547e-05,-0.0179144397,-0.0029701288,8.32703e-05,-0.0028868585
2020-01-28,0.011699650498226561,0.01065168239827913,0.01005355111402961,1.3782572364132233,1.3147164068855497,1.2254727038096844,-0.014073204653581639,0.0120432863,-0.0003436358,0.0116996505,0.0109729527,-0.0003212703,0.0106516824,0.0010703336,-2.23655e-05,0.0010479681
2020-01-29,-1.6139140736111867e-05,0.000990239615683735,-0.0008668473616095795,1.3782349925257142,1.316018291155037,1.2244104060296623,-0.014089116664887213,2.13609e-05,-3.75e-05,-1.61391e-05,0.0010856742,-9.54345e-05,0.0009902396,-0.0010643132,5.79345e-05,-0.0010063788
2020-01-30,0.0012453715134909534,0.0014415937454868983,0.003134355715769477,1.3799514071243022,1.3179154548925125,1.228248143784249,-0.012861291335940939,0.0008924267,0.0003529448,0.0012453715,0.0010553486,0.0003862451,0.0014415937,-0.0001629219,-3.33003e-05,-0.0001962222
2020-01-31,-0.014541335072592407,-0.015267961348643378,-0.01770585261567881,1.3598850713294124,1.2977935726664338,1.206500963174924,-0.02721560606175122,-0.0156037308,0.0010623958,-0.0145413351,-0.0162727848,0.0010048235,-0.0152679613,0.000669054,5.75723e-05,0.0007266263
2020-02-03,0.012261939859440957,0.007556141934935398,0.007254644212406181,1.3765599002898052,1.3075998851037485,1.2152536984046833,-0.015287382327077714,0.0133674436,-0.0011055037,0.0122619399,0.0085440492,-0.0009879073,0.0075561419,0.0048233944,-0.0001175965,0.0047057979
2020-02-04,0.023987253414551823,0.01754523191548214,0.01498036270514502,1.409579791458367,1.3305420283405514,1.2334586395855545,0.0,0.0243868787,-0.0003996253,0.0239872534,0.0177911373,-0.0002459054,0.0175452319,0.0065957414,-0.0001537199,0.0064420215
2020-02-05,0.00039994674647002727,0.007437396648966792,0.01125064061936132,1.4101435483098506,1.3404377971634407,1.2473358394583778,0.0,0.0010346296,-0.0006346828,0.0003999467,0.0081231941,-0.0006857975,0.0074373966,-0.0070885645,5.11146e-05,-0.0070374499
2020-02-06,0.007850904487967224,0.005824661878436098,0.003325646461890042,1.4212144506219546,1.3482453941009935,1.2514840374796612,0.0,0.0081404218,-0.0002895173,0.0078509045,0.0060618679,-0.000237206,0.0058246619,0.0020785539,-5.23113e-05,0.0020262426
2020-02-07,-0.003578853872799429,-0.004471322773020706,-0.005400833288500828,1.4161281317812677,1.3422169537667294,1.2447249808300136,-0.003578853872799437,-0.0032387504,-0.0003401035,-0.0035788539,-0.0039657891,-0.0005055336,-0.0044713228,0.0007270388,0.0001654301,0.0008924689
2020-02-10,0.008358179462897302,0.006770560554171074,0.007326359568592178,1.427964384849153,1.3513045149290421,1.2538442836035832,0.0,0.0085310641,-0.0001728846,0.0083581795,0.006994321,-0.0002237604,0.0067705606,0.0015367431,5.08758e-05,0.0015876189
2020-02-11,0.0028138931589322884,0.0020063686935728,0.001688498817155715,1.431982524062879,1.3540157300032793,1.2559613981933453,0.0,0.002687788,0.000210905,0.002898693,0.0017667175,0.0002396512,0.0020063687,0.0009210704,-2.87462e-05,0.0008923243
2020-02-12,0.007826455455658982,0.005886642986693721,0.006462661008115544,1.4431898715007394,1.361986337204176,1.2640782509491477,0.0,0.0082615057,-0.0004350502,0.0078264555,0.0063183035,-0.0004316605,0.005886643,0.0019432021,-3.3897e-06,0.0019398125
2020-02-13,-0.0012044199288795887,-0.0018460796539483426,-0.001630442823536304,1.4414516648583469,1.359472001938108,1.2620172436364994,-0.001204419928879541,-0.0012901556,8.57357e-05,-0.0012044199,-0.0017797619,-6.63178e-05,-0.0018460797,0.0004896063,0.0001520534,0.0006416597
2020-02-14,0.0030299719920633674,0.0016594384429462253,0.001843541971700668,1.445819223030781,1.3617279620402332,1.2643438253941532,0.0,0.0030993427,-6.93707e-05,0.003029972,0.0018184192,-0.0001589807,0.0016594384,0.0012809235,8.96101e-05,0.0013705335
2020-02-17,-0.0003265534928350974,0.00029901669423553173,,1.4453470857134922,1.3621351414338907,1.2643438253941532,-0.0003265534928349467,-0.0002203261,-0.0001062274,-0.0003265535,0.0003428211,-4.38044e-05,0.0002990167,-0.0005631472,-6.2423e-05,-0.0006255702
2020-02-18,0.0006273569467153963,-0.003610964900177406,-0.002919980119284293,1.4462538342481295,1.3572165192488748,1.2606519665600624,0.0,0.001009386,-0.000382029,0.0006273569,-0.0031009218,-0.0005100431,-0.0036109649,0.0041103077,0.0001280141,0.0042383218
2020-02-19,0.013093018680836423,0.006887123799890201,0.004705826501577137,1.4651896627171717,1.3665638374401978,1.266584375993566,0.0,0.0140308642,-0.0009378455,0.0130930187,0.0073244802,-0.0004373564,0.0068871238,0.006706384,-0.0005004891,0.0062058949
2020-02-20,-0.009880043188736193,-0.006080983189251814,-0.003815542725514209,1.4507135255698362,1.3582537857176846,1.2617516691914938,-0.009880043188736143,-0.0091730484,-0.0007069948,-0.0098800432,-0.0055608604,-0.0005201228,-0.0060809832,-0.003612188,-0.000186872,-0.00379906
2020-02-21,-0.014265425089991648,-0.010226871519108019,-0.01051810875629589,1.430018480443782,1.3443630987608077,1.2484804279114998,-0.024004525262733,-0.0150534928,0.0007880677,-0.0142654251,-0.0110725832,0.0008457116,-0.0102268715,-0.0039809097,-5.76439e-05,-0.0040385536
2020-02-24,-0.03727438337982328,-0.03536940823390071,-0.0335135944873044,1.3767154233634884,1.296813771506145,1.2066393611251376,-0.060384154765062426,-0.0376152447,0.0003408613,-0.0372743834,-0.0353729864,3.5782e-06,-0.0353694082,-0.0022422583,0.0003372831,-0.0019049751
2020-02-25,-0.027580938842559313,-0.025622645476336102,-0.03028001574759209,1.338744319468092,1.2635859719900127,1.170102302268604,-0.08629964192798689,-0.0283694251,0.0007884862,-0.0275809388,-0.0263648617,0.0007422162,-0.0256226455,-0.0020045634,4.627e-05,-0.0019582934
2020-02-26,-0.0014848655197325872,-0.0013206520235654554,-0.003778518705585654,1.3367564641883758,1.261917214619155,1.165681048832033,-0.0876563640850554,-0.0010401083,-0.0004447572,-0.0014848655,-0.0009089695,-0.0004116825,-0.001320652,-0.0001311388,-3.30747e-05,-0.0001642135
2020-02-27,-0.04622636275663351,-0.04130099851503376,-0.04416327866537872,1.2749630749575291,1.2097987736120739,1.114200751837513,-0.12983069195756558,-0.0475210702,0.0012947074,-0.0462263628,-0.0426539902,0.0013529917,-0.0413009985,-0.00486708,-5.82842e-05,-0.0049253642
2020-02-28,-0.009296639087141258,-0.0092221873994268,-0.008238327357692588,1.263110203400217,1.1986417826062266,1.1050216013016882,-0.1379203419591436,-0.0103871622,0.0010905231,-0.0092966391,-0.009780257,0.0005580696,-0.0092221874,-0.0006069051,0.0005324534,-7.44517e-05
2020-03-02,0.04339147261512023,0.04340450222445107,0.04603922524388837,1.3179184152009367,1.2506682325256786,1.1558959397033788,-0.10051343608521146,0.0428292313,0.0005622413,0.0433914726,0.0423835934,0.0010209089,0.0434045022,0.000445638,-0.0004586676,-1.30296e-05
2020-03-03,-0.02161956115788039,-0.022040488234092194,-0.02810794018568197,1.2894255974224031,1.2231028940619435,1.1234060857693235,-0.11995994086445894,-0.022717909,0.0010983478,-0.0216195612,-0.0228316003,0.0007911121,-0.0220404882,0.0001136913,0.0003072357,0.0004209271
2020-03-04,0.036923617933104246,0.03778685239607886,0.04220259242118019,1.3370358555347928,1.269320102585079,1.1708167349305196,-0.08746567795511173,0.0371912536,-0.0002676357,0.0369236179,0.0379373396,-0.0001504872,0.0377868524,-0.000746086,-0.0001171485,-0.0008632345
2020-03-05,-0.027326523682582708,-0.026875965915233474,-0.03392202215889484,1.300499313564059,1.2352058987724819,1.1311002637042016,-0.11240206871764091,-0.0291554661,0.0018289424,-0.0273265237,-0.028600295,0.0017243291,-0.0268759659,-0.0005551711,0.0001046133,-0.0004505578
2020-03-06,-0.019989118219886557,-0.018927625642886192,-0.01705390979979771,1.2745034790403458,1.2118263839286316,1.1118105818324626,-0.13014436869777068,-0.0209090112,0.000919893,-0.0199891182,-0.0197821848,0.0008545591,-0.0189276256,-0.0011268265,6.53339e-05,-0.0010614926
2020-03-09,-0.07209827767503865,-0.06804449441109488,-0.07596968075979771,1.1826139733106922,1.1293682703201826,1.0273466868652854,-0.19285946154059486,-0.0751050101,0.0030067324,-0.0720982777,-0.0703830752,0.0023385808,-0.0680444944,-0.0047219349,0.0006681516,-0.0040537833
2020-03-10,0.03966385985112777,0.04013493606004022,0.04939633578003022,1.229521008206073,1.1746953936377214,1.0780938487721845,-0.16084515234297703,0.0434612753,-0.0037974154,0.0396638599,0.0431462452,-0.0030113092,0.0401349361,0.00031503,-0.0007861062,-0.0004710762
2020-03-11,-0.041078042906394566,-0.03985121588166806,-0.04886841091793503,1.1790146914766704,1.1278823539106635,1.0254091155622873,-0.1953159911801413,-0.0414537643,0.0004481061,-0.0410056583,-0.0398770506,2.58347e-05,-0.0398512159,-0.0015767138,0.0004222713,-0.0011544424
2020-03-12,-0.09577210643054596,-0.0933711709338797,-0.09511268047479748,1.0660979709613894,1.0225706578503644,0.9278797059978668,-0.27238227371579515,-0.0945303166,-0.0012417898,-0.0957721064,-0.0919156124,-0.0014555586,-0.0933711709,-0.0026147043,0.0002137688,-0.0024009355
2020-03-13,0.0678274051651171,0.08006014276404977,0.0928711945304439,1.1384086299834968,1.1044378107041928,1.0140530026744459,-0.22302985138979514,0.0711981952,-0.00337079,0.0678274052,0.0825478848,-0.002487742,0.0800601428,-0.0113496896,-0.000883048,-0.0122327376
2020-03-16,-0.10313775296612648,-0.10349313953490358,-0.1198405028365707,1.0209957219297523,0.9901360742533604,0.892528380931006,-0.3031648066392091,-0.1046023429,0.00146459,-0.103137753,-0.104450914,0.0009577745,-0.1034931395,-0.0001514289,0.0005068155,0.0003553866
2020-03-17,0.042511048378262896,0.051955547930973074,0.05995482224354909,1.0643993204587074,1.0415791365174163,0.946039761357047,-0.2735416120225723,0.0459150725,-0.0034040241,0.0425110484,0.0551277417,-0.0031721938,0.0519555479,-0.0092126692,-0.0002318303,-0.0094444996
2020-03-18,-0.05256468786956471,-0.04660295055209991,-0.05183082330706679,1.0084495024102187,0.9930384755221962,0.8970057416446903,-0.311727670436833,-0.0507361539,-0.001828534,-0.0525646879,-0.0446470602,-0.0019558904,-0.0466029506,-0.0060890937,0.0001273564,-0.0059617373
2020-03-19,0.019962735386772353,0.008274019641683538,0.004707893749218206,1.0285809129777561,1.0012548953736142,0.9012287493687922,-0.29798787204772614,0.0239979364,-0.004035201,0.0199627354,0.0118947599,-0.0036207402,0.0082740196,0.0121031765,-0.0004144607,0.0116887157
2020-03-20,-0.022807342474024037,-0.030940019743233002,-0.0433595225347494,1.0051217158332282,0.9702760491427459,0.862151901101572,-0.313998903070852,-0.0233571772,0.0005498348,-0.0228073425,-0.0316130202,0.0006730004,-0.0309400197,0.0082558429,-0.0001231657,0.0081326773
