date,p1_contrib_6_50,ow_contrib_1-5,uw_contrib_1-5,ow_contrib_6-20,uw_contrib_6-20,ow_contrib_21-50,uw_contrib_21-50,ow_contrib_51-100,uw_contrib_51-100,ow_contrib_101+,uw_contrib_101+
2019-10-16,0.008179577130249317,0.013526016462548076,0.0002471234282105728,0.005698301906370553,-0.0007789564921939228,0.0024812752238787643,-0.0018026464676909465,0.0019060024924253756,-0.0012007975727888714,-0.003070448425086996,0.024076424764598942
2019-11-14,0.004384917070559062,0.0016332257122788998,-3.7694683014018975e-05,0.0011649732392384937,-0.0009219584575248758,0.0032199438313205682,-0.0006650897419269696,-0.0022520417052939996,-0.00137717226713729,-0.002585635681427844,0.004182380545719272
2019-12-13,0.0016803437632069312,0.01647266237458679,-5.9455647096615196e-05,-0.0018401484106653422,-0.0008248162470799828,0.0035204921738722734,-0.0010884221082619841,-0.0017394308164792884,-0.001430629072670762,-0.0027170221133273145,0.01709987628309646
2020-01-13,0.009716912822410922,0.006503202787036023,-0.00015709423519978834,0.01182416175479882,-0.0015156776938443429,-0.0021072489323878995,-0.0017752028811574882,-0.0009560245152794132,-0.0007300099347668993,-0.003673921824613797,0.015768154014522254
2020-02-11,-0.016982088081409566,-0.02464475108521373,0.001450282415136358,-0.012128455743989066,0.005398516339318993,-0.004853632337420501,0.009742511772215932,0.008396491413802432,0.0089907352994262,0.022077742734192926,-0.036734650844725436
2020-03-11,0.005018489537088251,-0.000562113806018998,-0.00023785401375015088,7.609204831451067e-05,-0.0005788092803192059,0.00494239748877374,-0.0014389086557846243,-0.0004647937089197808,-0.0017389132102397626,-0.004089726787897526,0.003896340394345689
2020-04-09,0.015950845866147558,0.008711468723625316,-0.001993183444342952,0.010037445712904257,0.0003865968484405398,0.0059134001532433,-0.002993843724521813,0.0012433293121745445,-0.0006355567286256598,-0.0059275849803263805,0.02521404597067092
2020-05-08,0.015440317116961411,0.004983395066464382,-0.0022994363868579994,0.008183244160991568,-0.0038558094585904703,0.007257072955969844,-0.0022837768911122677,-0.004021310298873356,-0.0037661181494144757,-0.011068512253601543,0.017539030516926114
2020-06-08,0.0033670072410711175,-0.00271474273406412,0.0011481582201096842,0.0025513341180180365,0.0007812167375417929,0.000815673123053081,-0.0015577673811396887,-0.0003911888673048339,0.001159273545357007,0.0016827921115730722,0.0004129866294064384
2020-07-07,0.003905803320130462,0.004424219317917892,-0.0014351987977946497,0.0025114835871025937,-0.002677953902108353,0.0013943197330278682,-0.0016402339688053025,0.0075981053168096445,-0.0017977286475355048,-0.006850436419281988,0.016628806851819812
2020-08-05,0.003289859491139894,0.008849241359016487,-0.0011704776697742344,0.0011659190454999073,-0.0024697555300935456,0.0021239404456399867,-0.0028539772091739153,-0.0014318475992119628,-0.0010718796732537956,-0.007409857429173899,0.010863485904066012
2020-09-03,-0.0002971043980707959,-0.0007407003463928584,0.0007282936836797084,0.0002253585378060831,0.0015684676783674968,-0.000522462935876879,0.0004919909722865467,0.000916124661065882,0.0004189179611207896,0.0030266336139551818,-0.00030271676489713225
2020-10-02,-0.0023803578242208943,0.0012457434622822707,0.0016715679632496902,-0.0004014070853077618,0.0035123100976394072,-0.0019789507389131327,0.00041259260942209215,0.0010349212465753563,5.602057526133624e-05,0.005360909516659415,-0.0003912748442763769
2020-11-02,0.037700901392721226,0.007876567291923422,-0.0018891308739733814,0.02133808462388089,-0.0036802566764911515,0.01636281676884033,-0.006626735453110406,0.0005072502838720312,-0.005626486076461174,-0.016097273571919785,0.047810054476633
2020-12-01,0.017527036670973183,0.0007496213203310529,-0.0006152614057913343,0.004161037618385574,-0.0011867682657462479,0.01336599905258761,-0.0015962973210061544,3.7850156250033845e-05,-0.001767280538001655,-0.004473008429599356,0.019007107248500302
2020-12-30,0.012145567954776844,0.00033115370828606374,0.0013504870798880491,0.006360969627504167,0.0006919578055267559,0.005784598327272676,0.0009331770090204474,-0.0010418045897037983,-0.0017525719649073021,0.0012155060524841976,0.011427373196315357
2021-01-28,-0.003709667703537362,0.0012879504192434498,0.0003303372142099613,-0.00514632511720438,0.0007862889441780012,0.001436657413667018,-0.0007548421504180156,-0.0008556481801051448,-0.001844157392605411,-0.0008813682481822894,-0.0026763603279458814
2021-02-26,-0.0038306333642475453,-0.00676553248120353,-0.001260707758683193,-0.006440155989216912,-0.001315554114855173,0.0026095226249693666,-0.0022868497082410726,0.0004901420507826652,-0.00192012617466774,-0.006476419564000593,-0.009799205602221823
2021-03-29,0.006823230530386841,0.009584177992118035,-0.0013017967412901385,0.008195353475259506,-0.0014389222414498586,-0.001372122944872665,-0.00220620934418223,-0.0012039847699791312,-0.001843493865584557,-0.005411986780605445,0.016581859164427084
2021-04-27,-0.0015660620910208558,-0.0034217434155147716,-5.061285605761489e-05,-0.0034056044012714007,-0.001760150731832365,0.0018395423102505449,-0.0004805392647772033,0.00027060952942086684,-0.0006255786632235412,-0.0027731528820419595,-0.004573467343265996
2021-05-26,0.008697513752858432,0.0001543223269432094,-6.384251431708322e-05,0.006541966781404615,0.0006104023972363652,0.002155546971453817,-0.00021465142299577128,-0.000558415911650999,-0.000944080397440996,-0.0005730725695588657,0.008332519536109261
2021-06-24,0.003087135118568385,-0.0023018366241832292,5.024759541639282e-05,0.004800920488798036,-0.0006950108950800569,-0.001713785370229651,-0.00201751862735237,-0.002759677498331334,-0.0017876447997823269,-0.004275962903799989,-0.001800415180947806
2021-07-23,0.0064140101578675935,0.0006212475928892957,-0.0003467740558334447,-0.001150845325005142,5.634435788810807e-05,0.007564855482872735,-9.104316345973186e-05,0.0005752300814020281,-0.00010561070835690722,-0.0003021272392760259,0.007795444162644866
2021-08-23,-0.0031035621089735995,-0.0023453565897808473,0.0007331561370173291,-0.001419222257024981,0.0024175113855136564,-0.0016843398519486184,0.0015793930228857193,-0.0009041468323478925,0.0005901036647018836,0.005428952230554169,-0.006244277510666761
2021-09-21,0.013011596400699304,0.00164932217891499,0.00023918285165307218,0.01173447438533698,-0.00013082864870457548,0.0012771220153623246,-0.0015567419956534882,0.0004202586215555886,-0.0021987541251612956,-0.0027684049232187444,0.015959914195817427
2021-10-20,0.028004676495743612,0.0003472907321413056,-0.0004096178811541598,0.024091435968161372,-0.00030444773912074617,0.0039132405275822384,-0.0012111730331967143,-0.00037241623192005297,-0.0012160649239892289,-0.0030954265436252755,0.02802542802980044
2021-11-18,-0.00714188847295233,-0.008558729773991873,-0.0003605386055759709,-0.006132292593024887,-0.001277359814325731,-0.0010095958799274426,-0.0009283613501730577,-6.614432165300888e-05,0.0026084735696568005,-0.0007402712593111387,-0.01654924762749039
2021-12-17,0.0018681526419211704,0.001621656390568175,-0.001300543139157348,-0.0051467606565308655,-0.0003033449657481651,0.007014913298452036,0.0003397786352754424,0.0005632361407403324,0.001211174923334056,0.0005074699982423823,0.004613449717768074
2022-01-17,-0.0034357623589872433,-0.0020471811820505993,0.00043216675673428596,-0.0014793465864909455,0.0005044099455109981,-0.001956415772496298,0.0006950705985009504,0.0020999932052572583,0.0017465543106277696,0.0032143674985001683,-0.003546784448654418
2022-02-15,-0.009885985191614778,-0.006413572825799899,-0.0007330606188931647,-0.0025316770065733508,0.00024353386636598502,-0.007354308185041427,0.0002183901593993275,0.004263319064127473,0.0014634842767303304,0.0008826041124479668,-0.012345982524441714
2022-03-16,0.0008396482026347852,0.0015222118475129854,-0.0007677903196228088,0.00022504231950467224,-0.0011468312160548188,0.0006146058831301129,0.0002989368806396699,0.0028744185207318,-0.0005166504914295885,-0.00231361976709802,0.005054993950249097
2022-04-14,-0.009191047613444834,-0.008748541889422074,0.002028547179087352,-0.0007022407396312471,0.0009453828975162974,-0.008488806873813587,0.0038841751761341256,-0.003160003997940965,0.0016354636147217533,0.008361827732084907,-0.021231334636182497
2022-05-13,-0.0054976865093171266,-0.005491106222549788,0.001905513322511244,-0.004211696749704875,0.0010638583311017213,-0.0012859897596122522,0.0007623086263006299,0.003204323628913022,0.002300754420748812,0.005670102460696357,-0.008146801342919946
2022-06-13,-0.004261667402167956,0.0046117992333633145,-0.00042259797010157696,-0.0027355553244459165,0.00040479333259466754,-0.0015261120777220396,-0.0018465956483675954,0.0005228505138053,-0.00048140263955354415,-0.0025160644542048245,0.0007027208162238842
2022-07-12,0.01880802524179028,0.0070676475539524835,-0.0004950501290260188,0.011789588299909521,-0.000148087804369046,0.0070184369418807594,-0.0030056073800310795,-0.0033683645222741493,-0.004425460809621956,-0.007121466704642806,0.023460047691873914
2022-08-10,-0.0060337329585638194,-0.004284365461977964,0.0005225342851708394,0.00021717282334649262,0.0005701931492553373,-0.006250905781910312,0.0023100914103996203,0.0018582481324740702,0.0036661411315742454,0.006528494459893452,-0.009000315804574305
2022-09-08,-0.013493376853855597,-7.672615638707297e-05,0.0005682732402923995,0.0005027357692823577,0.0014234088530217968,-0.013996112623137954,0.0027232632357887523,0.003130040399117109,0.004263218766996991,0.00798245452978988,-0.011435772177435619
2022-10-07,-0.007447599199475378,0.0005237899867765953,-0.0017100232562186801,-0.0010129202960516095,-0.004705084259746027,-0.006434678903423768,-0.001542823893676223,0.002937455908286353,-0.0033851606150731646,-0.011371634849134931,-0.004014896128833264
2022-11-07,0.003497927815666615,0.012076191954826091,-0.00041511028455746787,0.004285613160268471,-0.0019716950062299175,-0.0007876853446018558,-0.0012169586001138774,-0.0039443198511437145,-0.001729659591176502,-0.006118958120466616,0.010844265280960143
2022-12-06,-0.0111564509380978,-0.0044668600157171095,-0.00031255521428145153,-0.010866388490038617,2.3975126193295532e-05,-0.0002900624480591827,0.0006806534719523416,-0.002604733844797,-0.0010237712925672483,-0.0005504462328821217,-0.018146793122790966
2023-01-04,0.020185575685739178,0.01712674725843978,0.0014449885093975488,0.017742077000809552,1.7440408627418993e-05,0.0024434986849296257,-0.0010277539928140252,-0.004024906804615441,-0.0020874667203777493,-0.0017262601371725733,0.03321394779755774
2023-02-02,0.005499595045546729,0.0029810536431423154,5.453646504224034e-06,0.0031015033632356185,0.0010472763713438894,0.00239809168231111,-8.829669988169903e-05,0.003407734263051155,0.0017357671253807158,0.002502265906382649,0.011690448414775716
2023-03-03,0.0042090165400892835,0.0032148820334714197,5.6896113146891405e-05,0.0038287662517245773,-0.0005126168496926709,0.0003802502883647062,-0.0010678587589569065,-4.658803885838612e-05,-0.002480221386373766,-0.003992340179555494,0.007388771237023273
2023-04-03,-0.010244599081902714,-0.0021233191799079117,0.00016538467425913843,-0.005438045928661122,-0.00010618570210196276,-0.004806553153241593,-0.000826798763654726,-0.001834884500073991,-0.0011388201007663272,-0.0013044358227323836,-0.013600818692353123
2023-05-02,0.008745489847789991,0.027066383240882796,-0.0019909811071157253,0.003472776438297915,0.00044533225824900687,0.005272713409492077,-0.0008315999920030091,-0.0010521135763505354,0.0015501120595261232,-0.0008719505706397704,0.03471494572302608
2023-05-31,0.012214675425640333,0.004813882249500922,-0.004106209349997367,0.00516606280568212,-0.0006293365028830308,0.007048612619958214,-0.0011067126302629715,-0.0011502525450145442,-0.002849352996315803,-0.008154048963717096,0.01641586764586879
2023-06-29,0.010578291754435646,0.0024184308017385935,-1.411575029589674e-05,0.00018022584712049542,-0.0027505855740605116,0.01039806590731515,-0.0012150292616892498,0.0019145301189623168,-0.001374096114251201,-0.00514443170398874,0.015120647671444673
2023-07-28,-0.003415282197458253,0.003443185547617338,0.0002248155238634409,-0.0017578441496187685,0.00619838523201138,-0.0016574380478394843,0.0004516616538954101,-0.0013658937527255702,0.000846111625790852,0.007757186428091392,-0.001301778010036173
2023-08-28,-0.004111864389171577,-0.005021625801723179,-0.0001551212168734295,-0.0030824990470895903,0.0037317649734001563,-0.0010293653420819862,0.0014416686598526538,0.00021573881386416298,0.002245954206927125,0.006890370886406703,-0.009291647113930398
2023-09-26,0.0030174530919862014,-0.0015967037171550806,-0.00018764795108593339,0.0008677045121536608,0.0002641183771634303,0.002149748579832541,0.0002285543901310965,-0.0018261744018441665,0.0017135329689089607,0.0020958794154391953,-0.000328103396691404
2023-10-25,0.013973592902008591,0.004836675244090269,-0.0012084748995003086,0.008369556595293337,-0.0007673577318023596,0.005604036306715254,-0.0019039263757766793,-0.0020385198237219656,-0.0115294825595752,-0.014710836119560516,0.01747015376947092
2023-11-23,0.008248857112519983,0.009448097093537229,-0.0012188289949360785,0.0035939495480314496,-0.00020084958605565758,0.004654907564488533,-0.000633272604645601,0.0011136861135364773,-0.0024439815331751494,-0.004231758839942041,0.019075814198464134
2023-12-22,0.0011045727101977373,0.0023872948869319986,-0.0003964658136566917,-0.0010867267463049,-0.00020674661253575728,0.002191299456502637,-0.0013443472979883888,0.0010663776199996435,-0.0017732230446599242,-0.003540092690441571,0.004738935295528571
2024-01-22,0.0026351118507189344,0.00791292367086821,-5.0405147641690394e-05,-0.0011635549975626133,0.0038255488196228394,0.003798666848281548,-0.0003795217322744727,0.000801788856706344,-0.001058550668227994,0.00258665037667463,0.011599403483489434
2024-02-20,0.011493267960756802,-0.000287563166691876,1.3288569926414394e-05,0.01255898439031429,-0.0018993694186570853,-0.001065716429557488,-0.0005279015187472358,-0.0020511388310476735,-0.0029615810452994,-0.0053326779181822066,0.009197451457612351
2024-03-20,-0.0037083501653837605,-0.0033287082099433926,-3.2520397808522364e-05,-0.0022252318490997335,0.0030029131279770546,-0.0014831183162840272,0.002006916919295285,0.0012962384835830002,0.0015837440628325148,0.006225221362763404,-0.006076652241277084
2024-04-18,0.0008168838091823791,0.01062360721445906,-0.0002622184531992693,-0.002576549232435421,-0.002901027520402442,0.0033934330416178003,-0.0018952956191378462,-0.0018388562433819472,-0.0034800765537533447,-0.008336674085481274,0.009803578841271117
2024-05-17,-0.001997742582927937,0.000979558993995877,-0.002534594786517759,0.0016758870694520403,-0.00018589757813566767,-0.0036736296523799776,0.0008998916879465418,-0.00035766874558881845,-0.00014659513356676446,-0.0015533841840380455,-0.0009620407082852763
2024-06-17,0.0022911947945815536,0.008783258005545734,-0.00031734381636601763,0.0037758900711548204,-0.0007300614143408143,-0.0014846952765732667,-0.0006123199781828835,-0.0019992206482932415,-0.0010922798355396202,-0.0023479359606430566,0.009479301235620324
2024-07-16,0.005829470602537347,-0.0077236353345154175,-0.0004080578518801513,0.004674617309897207,0.0040330964226045094,0.0011548532926401402,0.00025180345997807363,0.00031423790991995637,0.002106655947936974,0.006057683619327389,-0.0015057411813701308
2024-08-14,0.006448284659935986,0.0014513696651274335,-0.00020025196583281054,0.0033691582687274497,-0.0010095898210758906,0.003079126391208537,-0.0031064130241138604,-3.7185212815156682e-06,-0.001086281643148202,-0.005004374263297367,0.0082940979946553
2024-09-12,0.01431299708475291,0.007413853056320214,3.2495405573469285e-05,0.012991151160401667,0.00018783948859742503,0.0013218459243512434,-0.0010396484191665337,-0.0013051844031158905,-0.0006656119004599338,-0.0013961434325195656,0.020510447730893243
2024-10-11,0.01091038504587509,0.016853051337655637,1.9124711079959368e-05,0.008021582887717666,-0.0004471842599676418,0.002888802158157424,-0.0011183103439353697,0.001036629926139605,-0.0007669531883949375,-0.002289022358880416,0.0288243670320079
2024-11-11,0.003885660095454494,0.005865809478771691,-0.00016174480486529406,0.003567064501115268,7.888887336015918e-05,0.00031859559433922575,-0.0013443577379152086,0.0011401680067835399,-6.495464484433342e-05,-0.0013913862843643683,0.010992419610910034
2024-12-10,-0.004403414699002746,0.0001649863439231803,0.0001238667748558639,0.001598203027222952,0.0009874075984433583,-0.006001617726225698,0.0005423055320736241,0.0005463499616445087,0.0010990649241062374,0.002672601846830599,-0.0037721213760835426
2025-01-08,-0.001552362310929623,0.021184511477816824,-3.8545253027527185e-05,-0.00312602261570948,-0.0026881283507305914,0.001573660304779857,-0.0005794022508379235,0.0029798217165087045,-0.0030723189108407224,-0.006121585929633421,0.022868779719199255
2025-02-06,-0.010460573383419772,-0.011586905030298415,-0.00023300306445628131,-0.0024199459322548347,-0.00035434921659849495,-0.008040627451164939,0.002017669528187456,0.001223785226039911,-0.00017875932195356655,0.0012393879893070744,-0.020835863123550315
2025-03-07,-0.013785379390472405,-0.003249035605717917,0.0006656473306334227,-0.01488796194060358,0.0009751001716010909,0.0011025825501311747,0.003718929067442367,0.002209399523613031,0.005843418682092104,0.010870710896498393,-0.015157399827847886
2025-04-07,0.01808376044406885,0.007777826100975631,-2.9156956759796806e-05,0.017888894374930953,-0.001806246173087229,0.0001948660691378952,-0.000900932857436391,-0.0029222142642690097,-0.006278324460307167,-0.00894180559333722,0.02301222713502883
2025-05-06,0.0049626291416936886,0.011833252148324072,-0.0002326009315343207,0.002929191722718592,-0.00053408863447063,0.0020334374189750967,-0.0015186813072499703,-0.0012191616076348715,-0.0020653987297708297,-0.00391501687185394,0.016012472413554697
2025-06-04,0.010827247384087595,0.007101531689303608,0.00031483337196229033,0.012294873655474447,-0.0013699396390373965,-0.0014676262713868514,-0.002348780336900863,-0.004798590704115254,-0.0009771484884602104,-0.004401175960318636,0.013110047501393492
2025-07-03,-0.004411533593508451,0.0008230451061215566,0.0005799551718498509,-0.003415741728437715,-0.0003869756140192414,-0.0009957918650707357,0.000458512925806635,0.0011414166652505685,0.0007266908174715928,0.0013254391059347318,-0.002499816017310432
2025-08-01,0.0042304979052769295,0.0026094155129076342,-0.000616716369560015,-0.0017714004906579208,-0.0012632695098189174,0.00600189839593485,0.0001475155613829742,-0.0014809943390853716,-0.0011676300166029068,-0.0029752816310316356,0.005283737782666424
2025-09-01,0.02880899511845143,0.009352410303303287,-0.00019440060343123733,0.023906401347753296,-2.805638857720245e-05,0.004902593770698133,-0.0018516258008540345,-0.001980475465477503,-0.00013189008221961083,-0.002096934842022412,0.036289967989336876
2025-09-30,0.015064672209986488,0.007986718478313441,4.924980595038947e-05,0.017318741534981027,-0.0006137174305850764,-0.0022540693249945387,-0.0003531964520586234,-0.0002533305818798176,-0.0012060783111851972,-0.002043304101353632,0.022878498392944993
2025-10-29,-0.0037419095818505685,0.004423065772918599,1.7091094764838015e-05,-0.0015425014956082954,1.861050449401316e-05,-0.0021994080862422732,0.0025628605985909534,0.00021240655677420579,-0.00020906665876775285,0.002395080142417812,0.000899147351177995
2025-11-27,0.01126049377267295,0.003049191470260007,-7.269960802019275e-05,0.012358809606118959,-0.0010818701612520317,-0.0010983158334460087,-0.0018208892220603237,-0.0007601328107283217,-0.0013283350646837748,-0.004220638441896357,0.013632708046324602
2025-12-26,0.011668030821609922,0.011084548397714623,-6.537443268971724e-05,0.013175956329106411,-0.000649762053992081,-0.0015079255074964897,0.0005978416608682883,0.0018786811957764962,-0.0014776178750253285,-0.002683138693308837,0.02354303442263104
2026-01-26,-0.006921782480275369,0.007072257703305065,-0.00030609333735437687,-0.008335282223247888,-0.0009852033396437736,0.0014134997429725194,-0.001444351925376542,0.007121199180947058,-0.0018335981424978955,-0.0042742231029119565,0.007566698045937385
2026-02-24,-0.007325720389550456,0.00010113530139841797,0.00019642551468166284,-0.0005343009655943516,0.00010027410714542663,-0.0067914194239561045,0.0006710459121256847,-0.002557493532349424,0.0036542340683766855,0.004637482236899567,-0.009766575985931355
2026-03-25,-0.004530689134086762,0.018055752325525906,-5.024334436995027e-13,0.0003171576921827699,0.0004084612814319806,-0.004847846826269531,-0.0030112730086893965,5.093024265341926e-05,-0.004247083740668496,-0.006830004144737135,0.013595884757783767
2026-04-23,-0.012127614778610404,0.023842851335770587,2.8851457046808332e-11,-0.008169224105847453,0.0007086273585043563,-0.00395839067276295,-0.0027519355193127053,-0.002946133411006263,-0.0034075214753303473,-0.005450529480425689,0.008769403273015472
2026-05-22,0.019899218819025663,0.012238531379515796,0.00013178363243094015,0.011665394725845836,0.0001997154114760651,0.008233824093179826,6.56764195085107e-05,-0.007343436034910786,-0.0009263757760917833,-0.0005292003126762672,0.024794314163630662
2026-06-22,-4.243900178189453e-05,-0.0021866531585417624,-6.557783744077666e-06,-0.0015498184921575722,-0.00024215611717135803,0.0015073794903756777,-0.0016110972869111944,0.0016739473592121206,0.001435746561800838,-0.0004240646260257917,-0.000555144801111538
2026-07-21,0.006608602663217311,0.0007668728041866847,3.4738622235671493e-06,0.002447707080821215,-3.56137649203072e-05,0.004160895582396096,-0.0009913340465489175,0.00471952566860675,-0.0017457883746677377,-0.002769262323913395,0.012095001136010745
