date,n_valid,gross_ow,gross_uw,outside_top5,outside_top20,ow_share_1-5,uw_share_1-5,ow_share_6-20,uw_share_6-20,ow_share_21-50,uw_share_21-50,ow_share_51-100,uw_share_51-100,ow_share_101+,uw_share_101+,ow_share_unranked,uw_share_unranked
2021-10-20,187,0.2249999993153148,0.22499999931531178,0.9636065009400043,0.5292445824940343,0.036393499059995706,0.03751480287925469,0.43436191844597005,0.16131145796250607,0.45451513157580126,0.1710376783269274,0.07472945091823302,0.3081370716980571,0.0,0.32199898913320324,0.0,5.163291961461388e-14
2021-11-18,187,0.22134279672303334,0.2213427967230345,0.7759646303298864,0.34633363811350004,0.2240353696701136,0.044330126737187045,0.42963099221638634,0.15278272630550357,0.26843211550654356,0.12902516321824858,0.07790152260694024,0.2957527640379188,0.0,0.37810921970114,1.6176212567619255e-14,1.9730329676082628e-15
2021-12-17,189,0.2099378394073485,0.2099378394073496,0.8739728558034556,0.554226492065804,0.12602714419654437,0.11445031945241191,0.3197463637376516,0.07273250194936849,0.39754622721103594,0.12181388586521928,0.15668026485475048,0.3191681056146117,0.0,0.3718351871183848,1.754536787884589e-14,3.588222454653672e-15
2022-01-17,189,0.1999476987375325,0.1999476987375295,0.8163452668743264,0.5143812841708648,0.1836547331256736,0.05326875840753426,0.30196398270346153,0.14761217693838538,0.35509229605360193,0.11682578430722837,0.1592889881172628,0.2679520580323778,0.0,0.4143412223144218,0.0,5.235192900779359e-14
2022-02-15,189,0.20788522675227095,0.20788522675227167,0.6544191013795357,0.445658401399189,0.3455808986204642,0.1305228335526414,0.20876069998034674,0.050862882848185166,0.35423276554055044,0.26313388507419466,0.09142563585863646,0.19775913120741864,0.0,0.35772126731755916,2.2616531219826226e-15,1.0933579743870135e-15
2022-03-16,190,0.1981857081789935,0.1981857081789951,0.7064983053768134,0.3292269786533266,0.29350169462318665,0.05223041583467599,0.37727132672348673,0.17958378607932987,0.18882773087196847,0.2607209978108588,0.1403992477813406,0.18451679196842652,0.0,0.3229480083067088,1.7505780811568275e-14,0.0
2022-04-14,190,0.1946733071767393,0.19467330717674028,0.6977260406197823,0.4064208068163908,0.30227395938021767,0.11361567551811173,0.29130523380339146,0.09793605415253373,0.2604986095392323,0.2935138465611931,0.14592219727714434,0.15285322704627058,0.0,0.3420811967218903,1.4113595671739745e-14,5.285305297426408e-16
2022-05-13,189,0.174514404512761,0.17451440451276026,0.7118842792604076,0.4310886097580171,0.28811572073959235,0.1511278808544156,0.28079566950239054,0.08601653859799224,0.159954074732107,0.1508921933801068,0.27113453502590906,0.23530598682150178,0.0,0.37665740034597883,1.122631298631883e-15,4.8856250205189575e-15
2022-06-13,190,0.1708414323097536,0.17084143230975457,0.7069587921820097,0.3188921658163355,0.2930412078179903,0.08019878549373531,0.38806662636567424,0.14790847247021963,0.2668585903623506,0.21949658256222024,0.052033575453964157,0.2910770075811773,0.0,0.26131915189264765,2.0754186185990736e-14,0.0
2022-07-12,190,0.17441711896685003,0.17441711896685036,0.6939274432699534,0.3441514396671963,0.3060725567300466,0.09071736794284609,0.34977600360275707,0.10381275127048316,0.2937217971245842,0.30043794926206435,0.050429642542607525,0.2082503799314447,0.0,0.29678155159315556,4.788997847519745e-15,6.1191735359278524e-15
2022-08-10,190,0.16826219483580507,0.16826219483580548,0.7202210850171806,0.6846208346579189,0.27977891498281937,0.07483126695356244,0.03560025035926178,0.10008105378514974,0.5929170489775258,0.2458814721299385,0.0917037856803863,0.2551970142112431,0.0,0.3240091929201064,6.718179563667694e-15,0.0
2022-09-08,190,0.17496984037027824,0.17496984037027824,0.6710973730870997,0.5690817814983015,0.32890262691290034,0.0649623308651603,0.10201559158879822,0.12653370917409792,0.5276607581205649,0.23397746628029464,0.04142102337773345,0.24676938870607623,0.0,0.3277571049743696,3.0334727886656456e-15,1.325433252975886e-15
2022-10-07,191,0.194759306637056,0.19475930663705598,0.743316305994659,0.4951064857258152,0.256683694005341,0.08850599644229563,0.2482098202688438,0.25419702988018605,0.1621992582572255,0.12401678182242352,0.332907227468586,0.23947163522917844,0.0,0.2938085566259163,3.65219239653997e-15,0.0
2022-11-07,191,0.18568462664081464,0.18568462664081503,0.7184637444446527,0.49506467984854063,0.28153625555534734,0.050994050679533116,0.22339906459611206,0.24523102222341042,0.242797655683717,0.21057604949608538,0.25226702416481056,0.19583902789107632,0.0,0.2973598497098947,1.2929699427025949e-14,0.0
2022-12-06,191,0.192399736542254,0.1923997365422534,0.637297700505523,0.3758623111117017,0.36270229949447697,0.09416004143811392,0.2614353893938213,0.07788132507165706,0.22634857297628458,0.18729893981061688,0.1495137381354135,0.3084689682955015,0.0,0.3321907253841084,3.673407191824124e-15,2.096277341190812e-15
2023-01-04,191,0.20647255596432995,0.20647255596433006,0.7691432307975552,0.33074934351138824,0.23085676920244477,0.10720581472580046,0.43839388728616696,0.14330601581806665,0.21641137366597563,0.09818529444589676,0.11433796984540982,0.4074705115967672,0.0,0.24383236341346795,2.9873346268525964e-15,7.761838719714066e-16
2023-02-02,192,0.2085739603534393,0.20857396035343495,0.5766988625280006,0.2878500619133412,0.4233011374719994,0.0030042856503800976,0.2888488006146594,0.12950369131521108,0.17373941729147566,0.19123856846405402,0.11411064462186564,0.3074629085663658,0.0,0.3687905460039442,0.0,4.490410145769845e-14
2023-03-03,192,0.21435731190434215,0.2143573119043423,0.7347570373884981,0.49869175218652284,0.26524296261150193,0.01688389175507382,0.2360652852019752,0.12221408787813393,0.30968417593410325,0.1947817976360235,0.1890075762524187,0.2929632448924011,0.0,0.3731569778383676,1.0311188036605993e-15,0.0
2023-04-03,192,0.21839979488034367,0.21839979488034542,0.820149504090184,0.6424411898076284,0.17985049590981608,0.1414956076255203,0.17770831428255554,0.07963820554132299,0.5522115029732425,0.20763218709744657,0.09022968683435709,0.2839811006316646,0.0,0.2872528991040455,2.874663476267714e-14,0.0
2023-05-02,192,0.21988215477753265,0.2198821547775408,0.6764714611518745,0.29331165182701974,0.3235285388481255,0.26440730966861414,0.38315980932485477,0.11494251641427819,0.20041637591632025,0.13718740682455427,0.09289527591061643,0.26883454571452586,0.0,0.21462822137802756,8.296606483961092e-14,0.0
2023-05-31,192,0.21747450430407822,0.21747450430408033,0.8266487760501048,0.49738647717578355,0.17335122394989524,0.2829837071247416,0.32926229887432124,0.05344447879009298,0.4479157637055072,0.10015871884277051,0.04947071347025302,0.3730439984810474,0.0,0.1903690967613475,2.3373959598094092e-14,0.0
2023-06-29,192,0.2102729036442691,0.21027290364426915,0.8967871247888649,0.7649680782656121,0.10321287521113508,0.0019009107969674176,0.13181904652325285,0.37070142606525364,0.5553037255208422,0.17404630111045752,0.20966435274476697,0.24078392517644912,0.0,0.21256743685087207,2.9187612756740046e-15,0.0
2023-07-28,192,0.2177300267510549,0.2177300267510545,0.7813354656978688,0.6205339835300445,0.21866453430213123,0.0168992178152815,0.16080148216782425,0.39711850750202193,0.5162058648387073,0.14576085296473604,0.10432811869133717,0.23786179891386883,0.0,0.2023596228040918,1.0955056659205381e-17,3.853828872027635e-17
2023-08-28,192,0.22082060547578206,0.22082060547578122,0.684626553857279,0.41617591195571896,0.315373446142721,0.012928123523492582,0.26845064190156004,0.37163307754098335,0.2319634381297377,0.19372792994268645,0.1842124738259813,0.2581908526177431,0.0,0.1635200163750944,0.0,2.356863646731716e-16
2023-09-26,192,0.21499420288330606,0.21499420288330537,0.5998458228359171,0.33657582924790913,0.4001541771640828,0.021313084156226385,0.263269993588008,0.09743001418863519,0.22250843683428595,0.1784385569005489,0.11406739241362315,0.5049741916815277,0.0,0.19784415307306058,0.0,1.0314640906498656e-15
2023-10-25,192,0.20878340425493405,0.2087834042549345,0.6554359256762183,0.3767168063087458,0.3445640743237817,0.07808319749156409,0.2787191193674725,0.13105217171208858,0.3289387806021857,0.1618773232969552,0.04777802570655559,0.4900752723136808,0.0,0.13891203518571119,4.389188603932802e-15,0.0
2023-11-23,192,0.21676746080453385,0.21676746080453366,0.5704719008421266,0.2857367945165729,0.4295280991578733,0.38034342180345726,0.2847351063255537,0.10350770703239225,0.20080717046251184,0.18418327011002367,0.08492962405406054,0.14786144105413176,0.0,0.18410415999999233,6.732265621182965e-16,2.653539825333256e-15
2023-12-22,193,0.22499991325098845,0.2249999132509882,0.5208923333512929,0.4125787795450274,0.479107666648707,0.35333955930502264,0.10831355380626552,0.03105260945272906,0.3346430085464785,0.20847850202691118,0.0779357709985486,0.2295453125733,0.0,0.17758401664203663,4.124788522084084e-16,3.9909644506483245e-16
2024-01-22,193,0.2248687721128257,0.224868772112828,0.49354983179222556,0.310003810025023,0.5064501682077744,0.029834157680496257,0.18354602176720256,0.4392267304614542,0.2587149947468488,0.15270966308736794,0.05128881527815685,0.17895915688467962,0.0,0.19927029188600187,1.7265184068805983e-14,0.0
2024-02-20,193,0.18777330031556014,0.18777330031555978,0.925856046501213,0.23691096191586247,0.074143953498787,0.040229316719815944,0.6889450845853505,0.15861035940032675,0.1897849573715549,0.18655160237250643,0.047126004544304795,0.32268240214072175,0.0,0.2919263193666291,2.7864512591346234e-15,0.0
2024-03-20,193,0.1895715842213791,0.18957158422137896,0.6399581936089394,0.45539768506231204,0.36004180639106065,0.07268871271598508,0.1845605085466273,0.2762881372301389,0.4504830020181747,0.17996548434655196,0.0049146830441338775,0.1771984502997778,0.0,0.2938592154075455,3.5271604002288945e-15,7.686635767725919e-16
2024-04-18,193,0.20615166951934794,0.20615166951934794,0.6774446610552926,0.31650853095463016,0.32255533894470745,0.04040128902704554,0.3609361301006624,0.24516362229203748,0.2796509079717273,0.1713969516892987,0.03685762298290114,0.26090584525165944,0.0,0.2821322917399588,1.6739126944064231e-15,9.46664130843116e-17
2024-05-17,193,0.21422202367332543,0.21422202367332557,0.7383661278883703,0.0905143669325873,0.2616338721116297,0.25176295915889346,0.647851760955783,0.11097620953977466,0.04181963325154499,0.1658579157100142,0.04869473368103456,0.1993766540529506,0.0,0.272026261538367,7.727771443394211e-15,0.0
2024-06-17,193,0.2151619174935104,0.2151619174935105,0.6399699169603859,0.15360161950269213,0.3600300830396141,0.275493932859153,0.4863682974576937,0.10763263088833054,0.13660114812693738,0.15380174993784526,0.017000471375752464,0.15259111363544148,0.0,0.3104805726792297,2.2672479323322593e-15,0.0
2024-07-16,193,0.21653865187024404,0.2165386518702439,0.5958848335122304,0.06962856185873656,0.4041151664877695,0.042348720840722505,0.5262562716534939,0.3693679895414254,0.037205543293750885,0.13391277113468095,0.032423018564983405,0.22043308594755104,0.0,0.23393743253561614,2.3412583918644424e-15,3.952930179580574e-15
2024-08-14,193,0.21892818756600504,0.21892818756600504,0.6567667576358476,0.25667906897961645,0.34323324236415237,0.06443705588136057,0.4000876886562311,0.11067333172978415,0.20506610103684222,0.38313946867576265,0.05161296794277372,0.16327182964562403,0.0,0.27847831406746837,4.694108148136718e-16,1.990832145393648e-16
2024-09-12,194,0.20671428868206324,0.2067142886820621,0.6249513882327569,0.19977573688460115,0.3750486117672431,0.05612965216733277,0.4251756513481557,0.14416330094184968,0.10958907092232649,0.16108263613176566,0.09018666596227472,0.4423544982494192,0.0,0.19626991250963102,0.0,1.675552410939003e-15
2024-10-11,194,0.17899370567631065,0.17899370567631112,0.6388859995712672,0.2594298472703694,0.3611140004287327,0.025062257170718062,0.37945615230089785,0.1502763704192404,0.16476778427516683,0.22970728230863238,0.09466206299520187,0.22465451148290522,0.0,0.37029957861850377,7.88658677057567e-16,1.84139134496512e-16
2024-11-11,194,0.18676765563337663,0.18676765563337677,0.7744247041679287,0.5020432030663597,0.22557529583207128,0.04819258255325103,0.27238150110156906,0.09919141149507345,0.4097399552693769,0.19847458888719297,0.09230324779697785,0.29758813952611646,0.0,0.3565532775383629,4.862295992092692e-15,3.081339277958258e-15
2024-12-10,194,0.1887930010907106,0.18879300109071023,0.704037474853049,0.4664932639290643,0.295962525146951,0.029540188573948228,0.2375442109239847,0.15878707249970597,0.45657712897712743,0.15076116470038475,0.009916134951930474,0.2589423432665221,0.0,0.40196923095943277,6.34139369861955e-15,6.4250548673357024e-15
2025-01-08,194,0.19544340931656112,0.19544340931656073,0.7326478671655396,0.45015456013172006,0.26735213283446035,0.014484579682918488,0.2824933070338196,0.23473365453661205,0.1936046779234053,0.16759175029571605,0.25654988220831093,0.19809232989518324,0.0,0.38509768558956126,3.857111354746269e-15,9.066804257873063e-15
2025-02-06,194,0.15710613494268044,0.15710613494268283,0.6178315305621574,0.385362034811615,0.38216846943784255,0.038037275296743014,0.23246949575054243,0.07553213872833456,0.37162381119102744,0.2755754905096227,0.01373822362056501,0.21730464380866282,0.0,0.39355045165663666,2.269233555316987e-14,0.0
2025-03-07,194,0.14879287031476074,0.1487928703147615,0.9126659014882893,0.24840202793225008,0.08733409851171067,0.05077807429267956,0.6642638735560392,0.06947100274113775,0.22837957943300422,0.27321058093368045,0.02002244849923834,0.2622737945117195,0.0,0.3442665475207828,7.311949439766841e-15,0.0
2025-04-07,196,0.15250014680671425,0.15250014680671536,0.8136004291379879,0.31060591759269807,0.18639957086201214,0.04181641512083321,0.5029945115452898,0.13850926890014248,0.21164253124194649,0.0850365107675454,0.09896338635074871,0.2973682769850965,0.0,0.4372695282263798,2.9160114319757463e-15,2.5978169996670327e-15
2025-05-06,196,0.18058824858493014,0.18058824858492953,0.5713572744855548,0.33193840429383,0.42864272551444516,0.0318132437096728,0.23941887019172486,0.101550882307536,0.20171371467969917,0.22681276786570775,0.13022468961413008,0.2245705918937307,0.0,0.4152525142233417,8.431593007229827e-16,1.0968955564424451e-14
2025-06-04,196,0.20406845001199864,0.2040684500119984,0.7679393320591734,0.16424175761549642,0.23206066794082653,0.09948895672657575,0.603697574443677,0.21894363223961372,0.13597248604789697,0.1416156421754871,0.02826927156759948,0.16403828325263273,0.0,0.37591348560568927,0.0,1.4294448479913183e-15
2025-07-03,196,0.21641879876386333,0.2164187987638628,0.6818912639347459,0.1958324693745202,0.31810873606525414,0.04916628611008004,0.48605879456022566,0.26435417568331293,0.16199828177428344,0.08970092553109664,0.03383418760023686,0.2508544750093871,0.0,0.34592413766611696,0.0,6.20794605072941e-15
2025-08-01,196,0.2189239898330874,0.2189239898330875,0.5790692701072184,0.3291703072174728,0.4209307298927815,0.050209974440063816,0.2498989628897456,0.13798550413865746,0.23354885087349592,0.2693616301046799,0.09562145634397673,0.17119475388749097,0.0,0.3712481374291079,2.655731861266675e-16,0.0
2025-09-01,196,0.22367953749010355,0.2236795374901063,0.7376259124426707,0.33646274352155986,0.2623740875573292,0.02822828016410096,0.40116316892111087,0.1849401979980139,0.3175355106130534,0.3273586780956173,0.018927232908490414,0.2078550901019841,0.0,0.2516177536402836,1.5978540110118908e-14,0.0
2025-09-30,196,0.2242499725932555,0.22424997259325524,0.8141078761447682,0.33423895251349695,0.18589212385523182,0.020602237169010634,0.47986892363127126,0.13119054145040343,0.27174244761405425,0.4312321327849324,0.06249650489944202,0.13239560301750652,0.0,0.28457948557814516,6.461700693962348e-16,1.9007988236672655e-15
2025-10-29,196,0.22307044100835363,0.22307044100835466,0.5898841175475038,0.27944921419004254,0.41011588245249614,0.00475110230473504,0.31043490335746127,0.14350285724201176,0.17458387443984838,0.35237349588617206,0.10486533975019166,0.15614473807160503,0.0,0.3432278064954558,2.4982239427978718e-15,2.013694867199575e-14
2025-11-27,196,0.21530675767903018,0.215306757679032,0.7317881318550501,0.31041599448183826,0.2682118681449499,0.010630183629304431,0.42137213737321183,0.16175644490320198,0.2888814620072157,0.3016234551627555,0.021534532474619856,0.24544326491527496,0.0,0.28054665138945023,2.7111757009336472e-15,1.2763272532664124e-14
2025-12-26,197,0.22338776221571527,0.22338776221571627,0.7611503030669329,0.30162138894628227,0.23884969693306715,0.014358634874425081,0.4595289141206506,0.05698327462537816,0.23046821857859331,0.335284921469278,0.07115317036768734,0.3179602388930611,0.0,0.2754129301378555,1.673470853394416e-15,2.2058947298948918e-15
2026-01-26,197,0.22444229290075643,0.22444229290075984,0.8185552485909724,0.5387379767584815,0.18144475140902758,0.012417867110080643,0.279817271832491,0.047030004359620806,0.36056069818352565,0.1572234638779121,0.17817727857494794,0.269221407282093,0.0,0.5141072573702519,7.82565307423215e-15,4.1578371074401196e-14
2026-02-24,199,0.2199620533049506,0.21996205330495114,0.8054621770934683,0.44969900192188383,0.19453782290653163,0.012407064742630943,0.3557631751715845,0.07660904172199148,0.28360341641063563,0.09308431353083495,0.16609558551124817,0.38946174483759627,0.0,0.428437835166945,0.0,1.2046578351771227e-15
2026-03-25,199,0.19354878835463074,0.19354878835463105,0.711540549355126,0.4209747714885775,0.288459450644874,6.667345994946628e-11,0.2905657778665485,0.06940246472856912,0.2600787388038184,0.26045129432441566,0.16089603268475844,0.25568616933678656,0.0,0.41446007154355524,9.141973765572318e-16,0.0
