,spearman_ic
2014-05-22,0.010200386555592912
2014-05-23,0.03351366260394933
2014-05-27,0.12673210627939677
2014-05-28,0.12697778818624247
2014-05-29,0.09467724371153112
2014-05-30,0.07874258028454005
2014-06-02,0.05801457110655977
2014-06-03,0.09992117619623729
2014-06-04,0.06790912956234477
2014-06-05,0.07899335932638253
2014-06-06,0.09760401862669275
2014-06-09,0.06314025005934021
2014-06-10,0.09336116345535779
2014-06-11,0.16274132617777856
2014-06-12,0.28592174879140625
2014-06-13,0.21079711492759365
2014-06-16,0.2568527879046651
2014-06-17,0.20248878488281236
2014-06-18,0.1552526154404824
2014-06-19,0.36887150430230364
2014-06-20,0.37552326547312553
2014-06-23,0.27797633475839695
2014-06-24,0.28910439988340714
2014-06-25,0.1927767038599127
2014-06-26,0.25136521236711196
2014-06-27,0.252774060480227
2014-06-30,0.2330308177836282
2014-07-01,0.2570648287205319
2014-07-02,0.1562791784288376
2014-07-03,0.17540464836382447
2014-07-07,0.1730446748603068
2014-07-08,0.22343800971965364
2014-07-09,0.1717204391881386
2014-07-10,0.2693519823438141
2014-07-11,0.2410577859765863
2014-07-14,0.27195559890017873
2014-07-15,0.24127798220844798
2014-07-16,0.2662702545247498
2014-07-17,0.3320824227494117
2014-07-18,0.23037724930429496
2014-07-21,0.23093181759194664
2014-07-22,0.3198727455780809
2014-07-23,0.31628334311333545
2014-07-24,0.37263013164894276
2014-07-25,0.3066772824983692
2014-07-28,0.28333444306703137
2014-07-29,0.27242147703888603
2014-07-30,0.23517569219028095
2014-07-31,0.3766915288143918
2014-08-01,0.3114064043483988
2014-08-04,0.21179003682497002
2014-08-05,0.19807466597558493
2014-08-06,0.1676580225956903
2014-08-07,0.22844849342150644
2014-08-08,0.16185952182333246
2014-08-11,0.16148335326056873
2014-08-12,0.1818300967407885
2014-08-13,0.14294507327721306
2014-08-14,0.06804981048825641
2014-08-15,0.025432664780025184
2014-08-18,0.11341838966775943
2014-08-19,0.16901080222384057
2014-08-20,0.06184965547815087
2014-08-21,0.10585729961350869
2014-08-22,-0.012843760764932549
2014-08-25,0.056179602507712346
2014-08-26,0.178521036700867
2014-08-27,0.1379682306663391
2014-08-28,0.19708786064020478
2014-08-29,0.20309024681243454
2014-09-02,0.13234914904586859
2014-09-03,0.3312036766759636
2014-09-04,0.3867726424110596
2014-09-05,0.27560616698488566
2014-09-08,0.20284252605159014
2014-09-09,0.38097516106570106
2014-09-10,0.2705742753160463
2014-09-11,0.22260207958017872
2014-09-12,0.09507278138728267
2014-09-15,0.23962752989648467
2014-09-16,0.2342724798688483
2014-09-17,0.24909698729353671
2014-09-18,0.3031867644525617
2014-09-19,0.3153281400149354
2014-09-22,0.483151309784522
2014-09-23,0.38657862876898724
2014-09-24,0.4004625481654466
2014-09-25,0.5189697150981646
2014-09-26,0.41137825867250793
2014-09-29,0.4036988336131933
2014-09-30,0.4228678364888863
2014-10-01,0.4734211634389485
2014-10-02,0.40200883006284244
2014-10-03,0.40311069606883115
2014-10-06,0.3450797659550933
2014-10-07,0.2449057738454219
2014-10-08,0.22734115310980874
2014-10-09,0.27522084959390564
2014-10-10,0.21071429067716466
2014-10-13,0.27438502154125927
2014-10-14,0.35848053596502294
2014-10-15,0.2647047056681094
2014-10-16,0.2517595638771224
2014-10-17,0.32692700767511795
2014-10-20,0.15707043853731723
2014-10-21,0.11260234753152212
2014-10-22,0.1445370949576341
2014-10-23,0.11174817203381762
2014-10-24,-0.020160784211333178
2014-10-27,-0.059902369509663184
2014-10-28,0.006862963754229551
2014-10-29,-0.017754211001213473
2014-10-30,-0.018518687878633963
2014-10-31,-0.08598428196224388
2014-11-03,-0.08969454307399131
2014-11-04,-0.00922162974669757
2014-11-05,0.017946859174323437
2014-11-06,-0.10525317648325315
2014-11-07,-0.1235771775837707
2014-11-10,-0.03303967133961038
2014-11-11,-0.06841762262162422
2014-11-12,-0.08894535573411924
2014-11-13,-0.018761281874402066
2014-11-14,0.19737060160741582
2014-11-17,-0.012305019818960218
2014-11-18,0.15878388604524235
2014-11-19,0.22044149446546302
2014-11-20,0.23563114036855654
2014-11-21,0.22795579251925477
2014-11-24,0.2464051678276693
2014-11-25,0.2879509185567116
2014-11-26,0.28307559468377536
2014-11-28,0.2930107361827321
2014-12-01,0.3532290894683957
2014-12-02,0.2566746405476846
2014-12-03,0.2201927846546755
2014-12-04,0.2969003945350475
2014-12-05,0.47247728932096
2014-12-08,0.459311978189276
2014-12-09,0.329384546010399
2014-12-10,0.3309634455878981
2014-12-11,0.3801458106711196
2014-12-12,0.238462762722522
2014-12-15,-0.016314955866656496
2014-12-16,0.27855600738446545
2014-12-17,-0.01569318133968783
2014-12-18,0.06993536404892971
2014-12-19,-0.06039367331621876
2014-12-22,-0.07500129748996949
2014-12-23,-0.10578423308743459
2014-12-24,-0.005080203676084966
2014-12-26,-0.11371236795753668
2014-12-29,-0.1316449568968149
2014-12-30,-0.15904075027605563
2014-12-31,-0.1384039517957153
2015-01-02,-0.19317413320162893
2015-01-05,-0.35370204582989323
2015-01-06,-0.2865819952948774
2015-01-07,-0.16172763167456286
2015-01-08,-0.14884772524378242
2015-01-09,-0.29159900221576224
2015-01-12,-0.1760794109200035
2015-01-13,-0.12122564670882527
2015-01-14,-0.12364954806149983
2015-01-15,-0.01712428205421899
2015-01-16,-0.09117558961118062
2015-01-20,-0.06974067727081329
2015-01-21,-0.010436638330544538
2015-01-22,-0.06161683632009155
2015-01-23,-0.07160396224671284
2015-01-26,-0.0569066394526781
2015-01-27,-0.00669172093368736
2015-01-28,0.053705010290041086
2015-01-29,0.016860282705883113
2015-01-30,0.07607360372336464
2015-02-02,0.05901557633185542
2015-02-03,0.0582949294620737
2015-02-04,0.0773518090624117
2015-02-05,0.04315522938163831
2015-02-06,0.017050892273986623
2015-02-09,0.03556346433760122
2015-02-10,-0.033322018133004346
2015-02-11,-0.045789107049977705
2015-02-12,-0.011436574086210538
2015-02-13,-0.021921119634406763
2015-02-17,-0.21261325124067718
2015-02-18,-0.014550543233570001
2015-02-19,-0.09682048687405352
2015-02-20,-0.18770761387682083
2015-02-23,-0.20257006367637836
2015-02-24,-0.25747479301271803
2015-02-25,-0.14616492105528814
2015-02-26,-0.15735992044823377
2015-02-27,-0.0476952027310128
2015-03-02,0.095562667585071
2015-03-03,0.17486949884867267
2015-03-04,0.21867810113487973
2015-03-05,0.3075643373238117
2015-03-06,0.2173316025281164
2015-03-09,0.33086763115259477
2015-03-10,0.3003374825759301
2015-03-11,0.279114585156234
2015-03-12,0.3015698193023319
2015-03-13,0.29754765162459684
2015-03-16,0.33188081784080276
2015-03-17,0.3414265857835266
2015-03-18,0.21954348896011971
2015-03-19,0.32025873069900485
2015-03-20,0.11240664145090248
2015-03-23,0.08197230730954114
2015-03-24,-0.020261695159152684
2015-03-25,-0.07172220133708719
2015-03-26,0.05649382193887102
2015-03-27,0.19339939905484216
2015-03-30,0.20990802239711187
2015-03-31,0.20109411365170518
2015-04-01,0.21433893037864102
2015-04-02,0.043687305288322965
2015-04-06,0.06329358893790049
2015-04-07,0.12863189869727498
2015-04-08,0.11612199907516606
2015-04-09,0.21121272960124282
2015-04-10,0.1917328394620655
2015-04-13,0.19260536240482812
2015-04-14,0.18648852808296093
2015-04-15,0.16669673137779603
2015-04-16,0.16921033135075458
2015-04-17,0.09908231912871494
2015-04-20,0.16410158720457926
2015-04-21,0.08000301487330595
2015-04-22,0.16969042282977467
2015-04-23,0.06463601033465087
2015-04-24,-0.051860072759199634
2015-04-27,-0.29468443089303137
2015-04-28,-0.12167821702025818
2015-04-29,-0.06795282068015257
2015-04-30,-0.31072315578131326
2015-05-01,-0.19898823468003757
2015-05-04,-0.07866365138406525
2015-05-05,0.03909025099876775
2015-05-06,-0.0898504963569851
2015-05-07,-0.23884092395121934
2015-05-08,-0.19949584732664477
2015-05-11,-0.2452778192590999
2015-05-12,-0.17100328445393145
2015-05-13,-0.2426582118258057
2015-05-14,-0.2889773561774616
2015-05-15,-0.3533177687861765
2015-05-18,-0.3325474416779134
2015-05-19,-0.37032992756504046
2015-05-20,-0.4760805236698686
2015-05-21,-0.4131844627082268
2015-05-22,-0.10521342368562728
2015-05-26,0.05837035784731253
2015-05-27,0.030285515975890152
2015-05-28,-0.009266479056839572
2015-05-29,0.09638524470517545
2015-06-01,-0.08431262585695107
2015-06-02,-0.22078092219903767
2015-06-03,-0.34362522128298795
2015-06-04,-0.3320591957788675
2015-06-05,-0.27356244442115485
2015-06-08,-0.4444688951372797
2015-06-09,-0.23444780594409367
2015-06-10,-0.18070196576978972
2015-06-11,-0.007519566291311386
2015-06-12,-0.06455126736602032
2015-06-15,0.053213824234474114
2015-06-16,0.0774470483749608
2015-06-17,0.0908014638147891
2015-06-18,0.12455593874050631
2015-06-19,0.07739506980612687
2015-06-22,-0.06496607672906772
2015-06-23,-0.07972697109028523
2015-06-24,-0.06350558086359616
2015-06-25,-0.05797037287659262
2015-06-26,-0.0963692858057669
2015-06-29,-0.12332420457332977
2015-06-30,-0.03795672704654993
2015-07-01,0.01003795740236581
2015-07-02,0.08828714737020907
2015-07-06,-0.0717790385416889
2015-07-07,-0.04571194083660109
2015-07-08,-0.06027360310283509
2015-07-09,-0.06389440134147527
2015-07-10,-0.08456546001656035
2015-07-13,-0.061328352941560846
2015-07-14,-0.05732437988228214
2015-07-15,-0.09677508109653445
2015-07-16,-0.06467603721229909
2015-07-17,-0.10225060852018028
2015-07-20,-0.07626198012676577
2015-07-21,-0.05663853771661795
2015-07-22,-0.07081702516221344
2015-07-23,-0.04275150771438051
2015-07-24,-0.0562991834206801
2015-07-27,-0.399069442121243
2015-07-28,-0.0025701247277935602
2015-07-29,0.013353031050070982
2015-07-30,0.061461852679602455
2015-07-31,0.07650248347163463
2015-08-03,-0.08083765817109292
2015-08-04,0.032321203753648116
2015-08-05,0.03445923772625355
2015-08-06,0.13612081686789906
2015-08-07,0.061382364285959355
2015-08-10,0.2261760714556822
2015-08-11,-0.03990419269080588
2015-08-12,-0.09576313270053959
2015-08-13,0.04032914987220553
2015-08-14,0.008477742906627528
2015-08-17,0.020968630610261812
2015-08-18,-0.04562633795113928
2015-08-19,-0.15556795809727436
2015-08-20,0.04841352713849669
2015-08-21,0.16804355957136188
2015-08-24,0.37521477137255477
2015-08-25,0.49974251175219864
2015-08-26,0.28414756838877675
2015-08-27,0.078607906821207
2015-08-28,-0.0055692829648659025
2015-08-31,0.10745506013986375
2015-09-01,0.21416007594996694
2015-09-02,0.04778679172707994
2015-09-03,0.1297729552781187
2015-09-04,0.0536098261024219
2015-09-08,-0.0772810620965491
2015-09-09,0.1192020180055562
2015-09-10,-0.02461184865223722
2015-09-11,-0.013039153803377716
2015-09-14,-0.026975099740164765
2015-09-15,-0.08084377266291162
2015-09-16,-0.030540867552436637
2015-09-17,0.07715673409623554
2015-09-18,-0.010052224549942776
2015-09-21,-0.058610461328148705
2015-09-22,-0.24899229767716122
2015-09-23,-0.04760698615031199
2015-09-24,-0.1261727790904095
2015-09-25,-0.005939664432152582
2015-09-28,0.08010242254443548
2015-09-29,0.12208257270326582
2015-09-30,0.13922495986094346
2015-10-01,0.06590388348154064
2015-10-02,0.11778245537547652
2015-10-05,0.14547235780802314
2015-10-06,0.26295625053491145
2015-10-07,0.18592912516944946
2015-10-08,0.23495963357258648
2015-10-09,0.29203197276977877
2015-10-12,0.3167912739144766
2015-10-13,0.2716818203637882
2015-10-14,0.27840610336049
2015-10-15,0.27426494771590804
2015-10-16,0.3074237434418778
2015-10-19,0.23230823421549934
2015-10-20,0.28422247058964195
2015-10-21,0.2666918500902848
2015-10-22,0.21112149500237243
2015-10-23,0.2521845585273141
2015-10-26,0.3232842472824087
2015-10-27,0.23993228109856085
2015-10-28,0.07688650541493239
2015-10-29,0.15462386342908377
2015-10-30,0.19742939155841394
2015-11-02,0.15832991241514294
2015-11-03,0.06851758038812347
2015-11-04,-0.06693102051149599
2015-11-05,0.20148087650990454
2015-11-06,0.02240340748075256
2015-11-09,0.11415792520131857
2015-11-10,-0.042283807733162385
2015-11-11,0.12025858928697605
2015-11-12,0.07485057308769943
2015-11-13,0.17102952432420412
2015-11-16,0.015273568394842176
2015-11-17,0.2250805725553075
2015-11-18,-0.008859056883364993
2015-11-19,-0.016562584608030204
2015-11-20,0.054680781053040285
2015-11-23,0.11451660797368393
2015-11-24,-0.024343555204001572
2015-11-25,0.0433853306789776
2015-11-27,0.08462467863465561
2015-11-30,0.10751923695711302
2015-12-01,0.040004337955374544
2015-12-02,0.07738275118238105
2015-12-03,0.23750505847420206
2015-12-04,0.07475376949856674
2015-12-07,0.23402828114661509
2015-12-08,0.1534764861515741
2015-12-09,0.1562491447413643
2015-12-10,-0.009074062749754457
2015-12-11,0.16802453712049545
2015-12-14,-0.018780915276892133
2015-12-15,-0.20206373601499827
2015-12-16,-0.07269236254261466
2015-12-17,0.02618486136782036
2015-12-18,0.1497388486259032
2015-12-21,-0.09506418148375549
2015-12-22,0.012701649879358713
2015-12-23,0.0016711356439749927
2015-12-24,-0.005303817699323072
2015-12-28,-0.07012553895287503
2015-12-29,-0.15914611951930388
2015-12-30,-0.11258868807222008
2015-12-31,-0.03445494483519904
2016-01-04,-0.13110161025498698
2016-01-05,-0.1403376916433951
2016-01-06,-0.14687651934302162
2016-01-07,-0.10216752695579798
2016-01-08,-0.08001682779193921
2016-01-11,-0.07144410573537725
2016-01-12,-0.03640732038023325
2016-01-13,0.052166944691036436
2016-01-14,-0.08063942771783476
2016-01-15,-0.14324791322826863
2016-01-19,-0.021872516218245867
2016-01-20,-0.120171975549331
2016-01-21,-0.06382413479291078
2016-01-22,-0.008687867378372433
2016-01-25,0.07179769358199878
2016-01-26,0.14779360597691035
2016-01-27,0.252844860903714
2016-01-28,0.22584379243173264
2016-01-29,0.05987149140085042
2016-02-01,0.23489747547851184
2016-02-02,0.23351776958708365
2016-02-03,0.19045545720026463
2016-02-04,0.1850334372236848
2016-02-05,0.24063843780665514
2016-02-08,0.20012562626204677
2016-02-09,0.15032374610129445
2016-02-10,0.19116467086380526
2016-02-11,0.13016210594782543
2016-02-12,-0.01433508307282939
2016-02-16,0.018923573197719264
2016-02-17,0.04564747770923644
2016-02-18,0.18790188041745898
2016-02-19,0.186334681258658
2016-02-22,0.15198774884922808
2016-02-23,0.12813024956118754
2016-02-24,-0.009355302650813664
2016-02-25,0.017317652603265246
2016-02-26,0.03228450646832908
2016-02-29,0.0976269291329001
2016-03-01,-0.010450711685736297
2016-03-02,0.17252845147803778
2016-03-03,0.3049537234412708
2016-03-04,0.2455845917187616
2016-03-07,0.24989286092774107
2016-03-08,0.3142957792851505
2016-03-09,0.20548141220395688
2016-03-10,0.16463131657510716
2016-03-11,0.12093315745545864
2016-03-14,0.11425472879045126
2016-03-15,0.048500636125779116
2016-03-16,0.08259587920346402
2016-03-17,-0.03040447886885722
2016-03-18,-0.010356965052049895
2016-03-21,-0.24689500662007374
2016-03-22,-0.17145036519064413
2016-03-23,-0.18863554972456995
2016-03-24,-0.1881933101700058
2016-03-28,-0.1328685305029459
2016-03-29,-0.06677307781343739
2016-03-30,-0.16635034452107414
2016-03-31,-0.19499707400831132
2016-04-01,-0.3156765041617274
2016-04-04,-0.21467979114186067
2016-04-05,-0.251898223700511
2016-04-06,-0.21492027163696928
2016-04-07,-0.12878953295243864
2016-04-08,-0.03330552958739186
2016-04-11,0.020846398173439272
2016-04-12,-0.08298309355999482
2016-04-13,0.060516509000018814
2016-04-14,0.09392801304288226
2016-04-15,0.1442302149116783
2016-04-18,-0.0034421318325289795
2016-04-19,0.24255718684178013
2016-04-20,0.19937259623710923
2016-04-21,0.2490144957295054
2016-04-22,0.15567647508775823
2016-04-25,0.2122046762155099
2016-04-26,0.11532466319665477
2016-04-27,0.05945065053441038
2016-04-28,0.2196911601034881
2016-04-29,0.14674099431823587
2016-05-02,0.1230862730747996
2016-05-03,0.1155906183204825
2016-05-04,0.15251965909688353
2016-05-05,0.016978330548726422
2016-05-06,0.03359390238449242
2016-05-09,-0.036544883375316556
2016-05-10,-0.040311052485152876
2016-05-11,0.1834825418272641
2016-05-12,0.21237994166109753
2016-05-13,0.3000228543063958
2016-05-16,0.3842766223469009
2016-05-17,0.3806775668014621
2016-05-18,0.41601597176064053
2016-05-19,0.27029600056146746
2016-05-20,0.0443676323623873
2016-05-23,0.023295019485922143
2016-05-24,-0.16827622645224044
2016-05-25,-0.09927870405904854
2016-05-26,0.18851938541761068
2016-05-27,0.11213116374042449
2016-05-31,0.1197144512175354
2016-06-01,0.13128298961146717
2016-06-02,0.029110367729925365
2016-06-03,0.1509432890717437
2016-06-06,0.15381173226551784
2016-06-07,0.27878822279127696
2016-06-08,0.2613972032573006
2016-06-09,0.2521071156560079
2016-06-10,0.14747772058079314
2016-06-13,0.10358085935713537
2016-06-14,-0.1491763688237848
2016-06-15,-0.057756078232013786
2016-06-16,-0.16184643016353178
2016-06-17,0.06668340712034605
2016-06-20,0.28983504078904093
2016-06-21,0.28539634148101956
2016-06-22,0.28504988653043933
2016-06-23,0.3371709768897813
2016-06-24,0.1312972554035499
2016-06-27,0.12672608802618904
2016-06-28,-0.001015928193318944
2016-06-29,0.043538178451292396
2016-06-30,-0.09836365539545736
2016-07-01,-0.023361253520591884
2016-07-05,-0.023987929387082507
2016-07-06,-0.14562724355063544
2016-07-07,-0.08885041004658507
2016-07-08,-0.16138075395054607
2016-07-11,-0.18052952286614243
2016-07-12,-0.22919727255631903
2016-07-13,-0.2230283364656943
2016-07-14,-0.18504158910487492
2016-07-15,-0.1943826259636059
2016-07-18,-0.2509271308537378
2016-07-19,-0.07149301702251797
2016-07-20,-0.24320220444094848
2016-07-21,-0.1497388486259032
2016-07-22,-0.21833896681107662
2016-07-25,-0.2610670520691007
2016-07-26,-0.30316438552003905
2016-07-27,-0.18561731571392728
2016-07-28,-0.12391776495619201
2016-07-29,0.028006806813812617
2016-08-01,-0.0052977037884304815
2016-08-02,0.008117235695063897
2016-08-03,-0.10777500222945309
2016-08-04,-0.14434332226319124
2016-08-05,-0.2214081500791575
2016-08-08,-0.269429863185017
2016-08-09,-0.18717840096183563
2016-08-10,-0.07156740293837785
2016-08-11,-0.1692177687296995
2016-08-12,0.028600875155542747
2016-08-15,-0.02692668255612146
2016-08-16,-0.0009456182180541424
2016-08-17,0.04976213973995047
2016-08-18,0.18421315417892878
2016-08-19,0.04690184842736645
2016-08-22,-0.012770940869474747
2016-08-23,0.0006439986140196315
2016-08-24,-0.044357670928228315
2016-08-25,-0.1296393306662026
2016-08-26,-0.1960102663332473
2016-08-29,-0.10517969478006388
2016-08-30,-0.10601722792587766
2016-08-31,-0.15806756947563175
2016-09-01,-0.022957782045591832
2016-09-02,0.028481221441524426
2016-09-06,0.06630063178984137
2016-09-07,0.15103648191458316
2016-09-08,0.08615213762962533
2016-09-09,0.25613554902113217
2016-09-12,0.014257317368396505
2016-09-13,0.18006460014099113
2016-09-14,0.15987267696504068
2016-09-15,0.07723443726335588
2016-09-16,-0.03766870051891696
2016-09-19,0.05411036035107237
2016-09-20,0.06299749622391235
2016-09-21,0.0753200811582239
2016-09-22,0.1535336010277702
2016-09-23,0.24035713869639608
2016-09-26,0.20232166425632553
2016-09-27,0.09770144088017148
2016-09-28,0.08724736531084773
2016-09-29,0.07088517316160892
2016-09-30,-0.024332393219194923
2016-10-03,-0.026116340819027868
2016-10-04,0.01797905385165736
2016-10-05,-0.022551502068704918
2016-10-06,-0.0008282977719384278
2016-10-07,0.16615979326348107
2016-10-10,0.16979187389934886
2016-10-11,0.27405041743658765
2016-10-12,0.020041138341698416
2016-10-13,0.00439109888936608
2016-10-14,0.1734208980858737
2016-10-17,0.19765854137543726
2016-10-18,0.2818983605328259
2016-10-19,0.31039567539000884
2016-10-20,0.3042328546981816
2016-10-21,0.2754105373941987
2016-10-24,0.24665240552641765
2016-10-25,0.3019731198172967
2016-10-26,0.3040667876172149
2016-10-27,0.3263483033272929
2016-10-28,0.37609914809887623
2016-10-31,0.3400116507067102
2016-11-01,0.3858278263574742
2016-11-02,0.27613084062268634
2016-11-03,0.33934840119929083
2016-11-04,0.27841706473121014
2016-11-07,0.19311665765181918
2016-11-08,0.16537937986458215
2016-11-09,0.14542280328803858
2016-11-10,0.2384336132432352
2016-11-11,0.11109072663517126
2016-11-14,0.0784763745130397
2016-11-15,0.05909339159652237
2016-11-16,0.11902526912945965
2016-11-17,-0.026159131109829117
2016-11-18,-0.027156552412077234
2016-11-21,0.008983923435366612
2016-11-22,-0.0778263696194398
2016-11-23,-0.19031898768657574
2016-11-25,-0.12826899075897671
2016-11-28,-0.08609712154145228
2016-11-29,-0.11731365749740978
2016-11-30,-0.14626943975603468
2016-12-01,-0.15134823974756365
2016-12-02,-0.17849562281161205
2016-12-05,0.004308574757106532
2016-12-06,-0.049052955504944006
2016-12-07,-0.15676834324905498
2016-12-08,-0.12633222069199643
2016-12-09,-0.17721395172046994
2016-12-12,-0.1011970001120543
2016-12-13,-0.10087403529814966
2016-12-14,-0.16453681866237663
2016-12-15,-0.3249545624269094
2016-12-16,-0.12273172336600578
2016-12-19,-0.34690292515860627
2016-12-20,-0.23858745452683022
2016-12-21,-0.22406218843270204
2016-12-22,-0.16374621709900122
2016-12-23,-0.18857171747885812
2016-12-27,-0.08494585895560922
2016-12-28,0.012210515125070178
2016-12-29,0.0523406761815065
2016-12-30,0.14417271550677357
2017-01-03,0.04709580910901078
2017-01-04,0.08589335825192254
2017-01-05,0.1573225793965759
2017-01-06,0.07043995037398641
2017-01-09,0.12141235606630064
2017-01-10,0.13429019596458075
2017-01-11,0.06679258749140392
2017-01-12,0.1381250210735306
2017-01-13,0.16705431410451668
2017-01-17,0.1608487031218882
2017-01-18,-0.015274096183149947
2017-01-19,0.16049517381455408
2017-01-20,0.13186337518628147
2017-01-23,0.1616240224385489
2017-01-24,0.18232637265477133
2017-01-25,0.1250607377653308
2017-01-26,0.11494185280728349
2017-01-27,0.09643912730153466
2017-01-30,0.02955178988049943
2017-01-31,0.056916180847897006
2017-02-01,0.08670331732780329
2017-02-02,0.06315439395685025
2017-02-03,0.14181924951270497
2017-02-06,0.07310823065037847
2017-02-07,0.04081888097504687
2017-02-08,0.009702189030958975
2017-02-09,0.05494884628748728
2017-02-10,-0.01769582287921101
2017-02-13,-0.0007906015633754243
2017-02-14,-0.048601619818635616
2017-02-15,-0.11578950809172725
2017-02-16,-0.10963280029858588
2017-02-17,-0.2118771437188231
2017-02-21,-0.2826094944132847
2017-02-22,-0.30798719330776725
2017-02-23,-0.2529548040715728
2017-02-24,-0.36233595670758945
2017-02-27,-0.37932370215568456
2017-02-28,-0.3739759346219763
2017-03-01,0.35240555279235714
2017-03-02,0.32554547596654565
2017-03-03,0.30147389975794886
2017-03-06,0.35568104767154785
2017-03-07,0.39294527806074825
2017-03-08,0.38222631021503584
2017-03-09,0.3088328109593157
2017-03-10,0.29436765503559886
2017-03-13,0.34248126177581073
2017-03-14,0.382045979703802
2017-03-15,0.3299335184065688
2017-03-16,0.2819024357986165
2017-03-17,0.22195935128475505
2017-03-20,0.2253041256823859
2017-03-21,0.01748492787454772
2017-03-22,0.055928947710125375
2017-03-23,0.06310549076736312
2017-03-24,0.24567230410377955
2017-03-27,0.16579709460811812
2017-03-28,0.22591134028518453
2017-03-29,0.14747368079715548
2017-03-30,0.21352355109822346
2017-03-31,0.19612012853948765
2017-04-03,0.24994420146877075
2017-04-04,0.2082654394119083
2017-04-05,0.27998298561124624
2017-04-06,0.3179501993493243
2017-04-07,0.32034238036840357
2017-04-10,0.2701126918664252
2017-04-11,0.218023663347488
2017-04-12,0.1731723068726474
2017-04-13,0.26734762402750656
2017-04-17,0.36125906772242466
2017-04-18,0.47186381891206747
2017-04-19,0.4091882686856122
2017-04-20,0.4360126869357559
2017-04-21,0.3664102036817367
2017-04-24,0.20583148691847544
2017-04-25,0.20549425867430374
2017-04-26,0.16266423403159824
2017-04-27,0.2047474662181772
2017-04-28,0.16023741325329896
2017-05-01,0.18856967984596282
2017-05-02,0.14539223879460914
2017-05-03,0.1362809633032864
2017-05-04,0.033603622892798474
2017-05-05,-0.044583407749108975
2017-05-08,0.007420040188225792
2017-05-09,-0.0634773587707549
2017-05-10,-0.0918829801476495
2017-05-11,-0.001381515103011695
2017-05-12,-0.20046945595450014
2017-05-15,-0.19320427586631697
2017-05-16,-0.2367688671677772
2017-05-17,-0.24223277977651742
2017-05-18,-0.12644530931768544
2017-05-19,-0.20292786004267654
2017-05-22,-0.14720776970431917
2017-05-23,-0.13434011797051557
2017-05-24,-0.1361851945572074
2017-05-25,-0.1257565893990749
2017-05-26,-0.020270372042419382
2017-05-30,0.062319983286225934
2017-05-31,0.06659289946766477
2017-06-01,0.07524774519044083
2017-06-02,0.10104825291069758
2017-06-05,0.106558012259582
2017-06-06,0.10482704311502676
2017-06-07,0.14325170543809912
2017-06-08,0.12535211926935833
2017-06-09,0.0971064520747446
2017-06-12,0.1049360564749252
2017-06-13,0.12915637988487874
2017-06-14,0.11656278977549263
2017-06-15,0.12400931919135731
2017-06-16,0.08339725795518313
2017-06-19,0.04692668557870108
2017-06-20,0.05296724829681048
2017-06-21,0.09275304939394154
2017-06-22,0.015034674317952494
2017-06-23,0.010268650975851678
2017-06-26,0.1442695030693002
2017-06-27,0.11004542095988364
2017-06-28,0.0034211856312044778
2017-06-29,0.0023361461144585666
2017-06-30,-0.08970475058257649
2017-07-03,-0.09359662941259468
2017-07-05,-0.21779137319742406
2017-07-06,-0.11464639603746536
2017-07-07,-0.2160390089074682
2017-07-10,-0.22067360492782237
2017-07-11,-0.17682476383746812
2017-07-12,-0.21098975459292107
2017-07-13,-0.1777651314186479
2017-07-14,-0.08276559175764091
2017-07-17,-0.007457736396788796
2017-07-18,-0.11013915207306733
2017-07-19,-0.11669014183144873
2017-07-20,-0.0980468196559244
2017-07-21,-0.18068811580695215
2017-07-24,-0.16653268008332053
2017-07-25,-0.22703000074470284
2017-07-26,-0.11476050347960202
2017-07-27,-0.17465774125331926
2017-07-28,-0.13631560306250648
2017-07-31,0.002094686616365815
2017-08-01,0.12337357772802447
2017-08-02,0.14295217340249036
2017-08-03,0.19362912232498647
2017-08-04,0.15809484226389364
2017-08-07,0.09163948301666144
2017-08-08,0.14197512842919524
2017-08-09,-0.05784432263170502
2017-08-10,-0.01938094528362203
2017-08-11,-0.018233757963569547
2017-08-14,-0.1334608793761947
2017-08-15,-0.07111746331167283
2017-08-16,-0.07595174735576611
2017-08-17,0.04811666318955481
2017-08-18,0.05325047926925683
2017-08-21,-0.018931647230208935
2017-08-22,-0.027963455038615043
2017-08-23,-0.03313191087753711
2017-08-24,-0.07602102687420623
2017-08-25,-0.000760037069945962
2017-08-28,0.04132421393308065
2017-08-29,-0.0074801503586370685
2017-08-30,-0.1303045860213789
2017-08-31,-0.13353932824266362
2017-09-01,-0.10309505515402392
2017-09-05,-0.018257190741865468
2017-09-06,0.052431350845347245
2017-09-07,0.14452930126345062
2017-09-08,0.12985732560086108
2017-09-11,0.12046893203577794
2017-09-12,0.14372749271915106
2017-09-13,0.11185891423669841
2017-09-14,0.16334480341862762
2017-09-15,0.17123859325501006
2017-09-18,0.23461712683034303
2017-09-19,0.14860558587049325
2017-09-20,0.1250729635627026
2017-09-21,0.27158080636748705
2017-09-22,0.33483402551975927
2017-09-25,0.2736500225726617
2017-09-26,0.1923454136009491
2017-09-27,0.15441589607143402
2017-09-28,0.1894906899146373
2017-09-29,0.19771253864716265
2017-10-02,0.14045301665640803
2017-10-03,0.10452547344652276
2017-10-04,0.09850630587381397
2017-10-05,0.08886117056392333
2017-10-06,0.0593511521577775
2017-10-09,0.1263424088564729
2017-10-10,0.1595680508471937
2017-10-11,0.21660241440301797
